Ttile,Annotation,PDF 
Title:Turbulence in the Local Interstellar Medium and the IBEX Ribbon,"
Abstract:  The effects of turbulence in the very local interstellar medium (VLISM) have
been proposed by Giacalone & Jokipii (2015) to be important in determining the
structure of the Interstellar Boundary Explorer (IBEX) ribbon via particle
trapping by magnetic mirroring. We further explore this effect by simulating
the motion of charged particles in a turbulent magnetic field superposed on a
large-scale mean field, which we have considered to be either spatially-uniform
or a mean field derived from a 3D MHD simulation. We find that the ribbon is
not double-peaked, in contrast to Giacalone & Jokipii (2015). However, the
magnetic mirror force still plays an important role in trapping particles.
Furthermore, the ribbon$'$s thickness is considerably larger if the large-scale
mean field is draped around the heliosphere. Voyager 1 observations in the
VLISM show a turbulent field component that is stronger than previously
thought, which we test in our simulation. We find that the inclusion of
turbulent fluctuations at scales ${\gtrsim}$100 au and power consistent with
Voyager 1 observations produces a ribbon whose large-scale structure is
inconsistent with IBEX observations. However, restricting the fluctuations to
${\sim}$10 au or smaller produces a smoother ribbon structure similar to IBEX
observations. Different turbulence realizations produce different small-scale
features ${\lesssim}10°$ in the ribbon, but its large-scale structure is
robust if the maximum fluctuation size is ${\sim}$10 au. This suggests that the
magnetic field structure at scales ${\lesssim}$10 au is determined by the
heliosphere$'$s interaction with the VLISM and cannot entirely be represented
by homogeneous interstellar turbulence.

    ",https://arxiv.org/pdf/1907.07714
Title:The Southern Wide-Field Gamma-Ray Observatory (SWGO): A Next-Generation Ground-Based Survey Instrument for VHE Gamma-Ray Astronomy,"
Abstract:  We describe plans for the development of the Southern Wide-field Gamma-ray
Observatory (SWGO), a next-generation instrument with sensitivity to the
very-high-energy (VHE) band to be constructed in the Southern Hemisphere. SWGO
will provide wide-field coverage of a large portion of the southern sky,
effectively complementing current and future instruments in the global
multi-messenger effort to understand extreme astrophysical phenomena throughout
the universe. A detailed description of science topics addressed by SWGO is
available in the science case white paper [1]. The development of SWGO will
draw on extensive experience within the community in designing, constructing,
and successfully operating wide-field instruments using observations of
extensive air showers. The detector will consist of a compact inner array of
particle detection units surrounded by a sparser outer array. A key advantage
of the design of SWGO is that it can be constructed using current, already
proven technology. We estimate a construction cost of 54M USD and a cost of
7.5M USD for 5 years of operation, with an anticipated US contribution of 20M
USD ensuring that the US will be a driving force for the SWGO effort. The
recently formed SWGO collaboration will conduct site selection and detector
optimization studies prior to construction, with full operations foreseen to
begin in 2026. Throughout this document, references to science white papers
submitted to the Astro2020 Decadal Survey with particular relevance to the key
science goals of SWGO, which include unveiling Galactic particle accelerators
[2-10], exploring the dynamic universe [11-21], and probing physics beyond the
Standard Model [22-25], are highlighted in red boldface.

    ",https://arxiv.org/pdf/1907.07737
Title:Enabling the next generation of scientific discoveries by embracing photonic technologies,"
Abstract:  The fields of Astronomy and Astrophysics are technology limited, where the
advent and application of new technologies to astronomy usher in a flood of
discoveries altering our understanding of the Universe (e.g., recent cases
include LIGO and the GRAVITY instrument at the VLTI). Currently, the field of
astronomical spectroscopy is rapidly approaching an impasse: the size and cost
of instruments, especially multi-object and integral field spectrographs for
extremely large telescopes (ELTs), are pushing the limits of what is feasible,
requiring optical components at the very edge of achievable size and
performance. For these reasons, astronomers are increasingly looking for
innovative solutions like photonic technologies that promote instrument
miniaturization and simplification, while providing superior performance.
Astronomers have long been aware of the potential of photonic technologies.
The goal of this white paper is to draw attention to key photonic technologies
and developments over the past two decades and demonstrate there is new
momentum in this arena. We outline where the most critical efforts should be
focused over the coming decade in order to move towards realizing a fully
photonic instrument. A relatively small investment in this technology will
advance astronomical photonics to a level where it can reliably be used to
solve challenging instrument design limitations. For the benefit of both ground
and space borne instruments alike, an endorsement from the National Academy of
Sciences decadal survey will ensure that such solutions are set on a path to
their full scientific exploitation, which may one day address a broad range of
science cases outlined in the KSPs.

    ",https://arxiv.org/pdf/1907.07742
Title:Architectures of Exoplanetary Systems. I: A Clustered Forward Model for Exoplanetary Systems around Kepler's FGK Stars,"
Abstract:  Observations of exoplanetary systems provide clues about the intrinsic
distribution of planetary systems, their architectures, and how they formed. We
develop a forward modelling framework for generating populations of planetary
systems and ""observed"" catalogues by simulating the Kepler detection pipeline
(SysSim). We compare our simulated catalogues to the Kepler DR25 catalogue of
planet candidates, updated to include revised stellar radii from Gaia DR2. We
constrain our model based on the observed 1D marginal distributions of orbital
periods, period ratios, transit depths, transit depth ratios, transit
durations, transit duration ratios, and transit multiplicities. Models assuming
planets with independent periods and sizes do not adequately account for the
properties of the multiplanet systems. Instead, a clustered point process model
for exoplanet periods and sizes provides a significantly better description of
the Kepler population, particularly the observed multiplicity and period ratio
distributions. We find that $0.56^{+0.18}_{-0.15}$ of FGK stars have at least
one planet larger than $0.5 R_\oplus$ between 3 and 300 d. Most of these
planetary systems ($\sim 98\%$) consist of one or two clusters with a median of
three planets per cluster. We find that the Kepler dichotomy is evidence for a
population of highly inclined planetary systems and is unlikely to be solely
due to a population of intrinsically single planet systems. We provide a large
ensemble of simulated physical and observed catalogues of planetary systems
from our models, as well as publicly available code for generating similar
catalogues given user-defined parameters.

    ",https://arxiv.org/pdf/1907.07773
Title:The Intrinsic Temperature and Radiative-Convective Boundary Depth in the Atmospheres of Hot Jupiters,"
Abstract:  In giant planet atmosphere modelling, the intrinsic temperature
$T_\mathrm{int}$ and radiative-convective boundary (RCB) are important lower
boundary conditions. Often in one-dimensional radiative-convective models and
in three-dimensional general circulation models it is assumed that
$T_\mathrm{int}$ is similar to that of Jupiter itself, around 100 K, which
yields a RCB around 1 kbar for hot Jupiters. In this work, we show that the
inflated radii, and hence high specific entropy interiors, of hot Jupiters
suggest much higher $T_\mathrm{int}$ values. Assuming the effect is primarily
due to current heating (rather than delayed cooling), we derive an equilibrium
relation between $T_\mathrm{eq}$ and $T_\mathrm{int}$, showing that the latter
can take values as high as 700 K. In response, the RCB moves upward in the
atmosphere. Using one-dimensional radiative-convective atmosphere models, we
find RCBs of only a few bars, rather than the kilobar typically supposed. This
much shallower RCB has important implications for the atmospheric structure,
vertical and horizontal circulation, interpretations of phase curves, and the
effect of deep cold traps on cloud formation.

    ",https://arxiv.org/pdf/1907.07777
Title:Heavy metals in intermediate He-rich hot subdwarfs: The chemical composition of HZ44 and HD127493,"
Abstract:  Hot subluminous stars can be spectroscopically classified as subdwarf B (sdB)
and O (sdO) stars. While the latter are predominantly hydrogen deficient, the
former are mostly helium deficient. The atmospheres of most sdOs are almost
devoid of hydrogen, whereas a small group of hot subdwarf stars of mixed H/He
composition exists, showing extreme metal abundance anomalies. Whether such
intermediate helium-rich (iHe) subdwarf stars provide an evolutionary link
between the dominant classes is an open question. The presence of strong Ge,
Sn, and Pb lines in the UV spectrum of HZ$\,$44 suggests a strong enrichment of
heavy elements in this iHe-sdO star and calls for a detailed quantitative
spectral analysis focusing on trans-iron elements. Non-LTE model atmospheres
calculated with TLUSTY are combined with high-quality optical, UV and FUV
spectra of HZ$\,$44 and its hotter sibling HD$\,$127493 to determine their
atmospheric parameters and metal abundance patterns. By collecting atomic data
from literature we succeeded to determine abundances of 29 metals in HZ$\,$44,
including the trans-iron elements Ga, Ge, As, Se, Zr, Sn, and Pb and provide
upper limits for 10 other metals. This makes it the best described hot subdwarf
in terms of chemical composition. For HD$\,$127493 the abundance of 15 metals,
including Ga, Ge, and Pb and upper limits for another 16 metals were derived.
Heavy elements turn out to be overabundant by one to four orders of magnitude
with respect to the Sun. Zr and Pb are among the most enriched elements. The C,
N, and O abundance for both stars can be explained by nucleosynthesis of
hydrogen burning in the CNO cycle along with their helium enrichment. On the
other hand, the heavy-element anomalies are unlikely to be caused by
nucleosynthesis. Instead diffusion processes are evoked with radiative
levitation overcoming gravitational settlement of the heavy elements.

    ",https://arxiv.org/pdf/1907.07781
Title:Constraining the astrophysics and cosmology from 21cm tomography using deep learning with the SKA,"
Abstract:  Future Square Kilometre Array (SKA) surveys are expected to generate huge
datasets of 21cm maps on cosmological scales from the Epoch of Reionization
(EoR). We assess the viability of exploiting machine learning techniques,
namely, convolutional neural networks (CNN), to simultaneously estimate the
astrophysical and cosmological parameters from 21cm maps from semi-numerical
simulations. We further convert the simulated 21cm maps into SKA-like mock maps
using the detailed SKA antennae distribution, thermal noise and a recipe for
foreground cleaning. We successfully design two CNN architectures (VGGNet-like
and ResNet-like) that are both efficiently able to extract simultaneously three
astrophysical parameters, namely the photon escape fraction (f$_{\rm esc}$),
the ionizing emissivity power dependence on halo mass ($C_{\rm ion}$) and the
ionizing emissivity redshift evolution index ($D_{\rm ion}$), and three
cosmological parameters, namely the matter density parameter ($\Omega_{m}$),
the dimensionless Hubble constant ($h$), and the matter fluctuation amplitude
($\sigma_{8}$), from 21cm maps at several redshifts. With the presence of noise
from SKA, our designed CNNs are still able to recover these astrophysical and
cosmological parameters with great accuracy ($R^{2} > 92\%$), improving to
$R^{2} > 99\%$ towards low redshift and low neutral fraction values. Our
results show that future 21cm observations can play a key role to break
degeneracy between models and tightly constrain the astrophysical and
cosmological parameters, using only few frequency channels.

    ",https://arxiv.org/pdf/1907.07787
Title:Organic complexity in protostellar disk candidates,"
Abstract:  We present ALMA observations of organic molecules towards five low-mass Class
0/I protostellar disk candidates in the Serpens cluster. Three sources (Ser-emb
1, Ser-emb 8, and Ser-emb 17) present emission of CH3OH as well as CH3OCH3,
CH3OCHO, and CH2CO, while NH2CHO is detected in just Ser-emb 8 and Ser-emb 17.
Detecting hot corino-type chemistry in three of five sources represents a high
occurrence rate given the relative sparsity of these sources in the literature,
and this suggests a possible link between protostellar disk formation and hot
corino formation. For sources with CH3OH detections, we derive column densities
of 10^{17}-10^{18} cm^{-2} and rotational temperatures of ~200-250 K. The
CH3OH-normalized column density ratios of large, oxygen-bearing COMs in the
Serpens sources and other hot corinos span two orders of magnitude,
demonstrating a high degree of chemical diversity at the hot corino stage.
Resolved observations of a larger sample of objects are needed to understand
the origins of chemical diversity in hot corinos, and the relationship between
different protostellar structural elements on disk-forming scales.

    ",https://arxiv.org/pdf/1907.07791
Title:3.8um Imaging of 400-600K Brown Dwarfs and Orbital Constraints for WISEP J045853.90+643452.6AB,"
Abstract:  Half of the energy emitted by late-T- and Y-type brown dwarfs emerges at 3.5
< lambda um < 5.5. We present new L' (3.43 < lambda um < 4.11) photometry
obtained at the Gemini North telescope for nine late-T and Y dwarfs, and
synthesize L' from spectra for an additional two dwarfs. The targets include
two binary systems which were imaged at a resolution of 0.25"". One of these,
WISEP J045853.90+643452.6AB, shows significant motion, and we present an
astrometric analysis of the binary using Hubble Space Telescope, Keck Adaptive
Optics, and Gemini images. We compare lambda ~4um observations to models, and
find that the model fluxes are too low for brown dwarfs cooler than ~700K. The
discrepancy increases with decreasing temperature, and is a factor of ~2 at
T_eff=500K and ~4 at T_eff=400K. Warming the upper layers of a model atmosphere
generates a spectrum closer to what is observed. The thermal structure of cool
brown dwarf atmospheres above the radiative-convective boundary may not be
adequately modelled using pure radiative equilibrium; instead heat may be
introduced by thermochemical instabilities (previously suggested for the L- to
T-type transition) or by breaking gravity waves (previously suggested for the
solar system giant planets). One-dimensional models may not capture these
atmospheres, which likely have both horizontal and vertical
pressure/temperature variations.

    ",https://arxiv.org/pdf/1907.07798
Title:The Social Sciences Interdisciplinarity for Astronomy and Astrophysics -- Lessons from the History of NASA and Related Fields,"
Abstract:  In this paper we showcase the importance of understanding and measuring
interdisciplinarity and other -disciplinarity concepts for all scientists, the
role social sciences have historically played in NASA research and missions,
the sparsity of social science interdisciplinarity in space and planetary
sciences, including astronomy and astrophysics, while there is an imperative
necessity for it, and the example of interdisciplinarity between social
sciences and astrobiology. Ultimately we give voice to the scientists across
all fields with respect to their needs, aspirations and experiences in their
interdisciplinary work with social sciences through an ad-hoc survey we
conducted within the Astro2020 Decadal Survey scientific community.

    ",https://arxiv.org/pdf/1907.07800
Title:Scheduling Discovery in the 2020s,"
Abstract:  The 2020s will be the most data-rich decade of astronomy in history. As the
scale and complexity of our surveys increase, the problem of scheduling becomes
more critical. We must develop high-quality scheduling approaches, implement
them as open-source software, and begin linking the typically separate stages
of observation and data analysis.

    ",https://arxiv.org/pdf/1907.07817
Title:Technosignatures in the Thermal Infrared,"
Abstract:  WISE, Gaia, and JWST provide an opportunity to compute the first robust upper
limits on the energy supplies of extraterrestrial civilizations, both for stars
in the Galaxy (Kardashev Type II civilizations) and for other galaxies
(Kardashev Type III civilizations). Together, they allow for a nearly-complete
catalog of nearby stars with infrared excesses, which is valuable for both
stellar astrophysics and searches for technosignatures; and of the MIR
luminosities of galaxies, important for studies of galaxies' star and
star-formation properties, but also for the identification of potential
galaxies endemic with alien technology. JWST will provide the crucial
mid-infrared spectroscopy necessary to identify the origin of these infrared
excesses, advancing both traditional astronomy and searches for
technosignatures. Such signatures are distinguished from dust by their lack of
far-infrared emission and lack of association with star formation.

    ",https://arxiv.org/pdf/1907.07829
Title:Technosignatures in Transit,"
Abstract:  Kepler, K2, TESS, and similar time-domain photometric projects, while
designed with exoplanet detection in mind, are also well-suited projects for
searches for large artificial structures orbiting other stars in the Galaxy. An
effort to examine these data sets with an eye towards non-spherical or
otherwise anomalous transit events, and a robust follow-up program to
understand the stars and occulters that generate them, would enable the first
robust upper limits on such megastructures in terms of their sizes, occurrence
rates, and orbital properties. Such work also has the ancillary benefit of
improving our understanding of stellar photometric variability and orbital and
physical parameter estimation of exoplanets from photometric time series, and
may lead to the identification of new, unexpected classes of stellar variables
and exoplanets. Ultimately, searching for the most unusual and anomalous
signatures benefits not only the search for technologies, but also the entire
astronomical community by uncovering new mysteries to advance our understanding
of the Universe.

    ",https://arxiv.org/pdf/1907.07830
Title:Searches for Technosignatures in Astronomy and Astrophysics,"
Abstract:  The search for life beyond the Solar System-a major part of the Planetary
Systems thematic area of the Astro2020 Decadal process-includes the search for
technological life. Although financial support for such searches at the NSF and
NASA and in past decadal surveys has been weak to nonexistent, recent advances
in astrobiology, astrophysics, and advances in technical capability make
searches for technosignatures a compelling theme for 2020-2030 and beyond.

    ",https://arxiv.org/pdf/1907.07831
Title:Searches for Technosignatures: The State of the Profession,"
Abstract:  The search for life in the universe is a major theme of astronomy and
astrophysics for the next decade. Searches for technosignatures are
complementary to searches for biosignatures, in that they offer an alternative
path to discovery, and address the question of whether complex (i.e.
technological) life exists elsewhere in the Galaxy. This approach has been
endorsed in prior Decadal Reviews and National Academies reports, and yet the
field still receives almost no federal support in the US. Because of this lack
of support, searches for technosignatures, precisely the part of the search of
greatest public interest, suffers from a very small pool of trained
practitioners. A major source of this issue is institutional inertia at NASA,
which avoids the topic as a result of decades-past political grandstanding,
conflation of the effort with non-scientific topics such as UFOs, and confusion
regarding the scope of the term ""SETI."" The Astro2020 Decadal should address
this issue by making developing the field an explicit priority for the next
decade. It should recommend that NASA and the NSF support training and
curricular development in the field in a way that supports equity and
diversity, and make explicit calls for proposals to fund searches for
technosignatures.

    ",https://arxiv.org/pdf/1907.07832
Title:Active galactic nuclei feedback at parsec scale,"
Abstract:  We perform simulations to study the effects of active galactic nuclei (AGNs)
radiation and wind feedback on the properties of slowly rotating accretion flow
at parsec scale. We find that when only radiative feedback is considered,
outflows can be produced by the radiation pressure due to Thomson scattering.
The mass flux of outflow is comparable to that of inflow. Although strong
outflow is present, the luminosity of AGN can be easily super-Eddington. When
wind feedback is also taken into account, the mass flux of outflow does not
change much. Consequently, the luminosity of the central AGN can still be
super-Eddington. However, observations show that the luminosity of most AGNs is
sub-Eddington. Some other mechanisms are needed to reduce the AGNs luminosity.
Although the mass outflow rate does not change much by wind feedback, other
properties of outflow (density, temperature, velocity and kinetic power) can be
significantly changed by wind feedback. In the presence of wind feedback, the
density of outflow becomes significantly lower, temperature of outflow becomes
significantly higher, velocity of outflow is increased by one order of
magnitude, the kinetic power of outflow is increased by a factor of $40-100$.

    ",https://arxiv.org/pdf/1907.07849
Title:New constraints on the mass bias of galaxy clusters from the power spectra of the thermal Sunyaev-Zeldovich effect and cosmic shear,"
Abstract:  Thermal Sunyaev-Zeldovich (tSZ) power spectrum is a powerful probe of the
present-day amplitude of matter density fluctuations, and has been measured up
to $\ell\approx 10^3$ from the {\it Planck} data. The largest systematic
uncertainty in the interpretation of this data is the so-called ""mass bias""
parameter $B$, which relates the true halo mass to the mass proxy used by the
{\it Planck} team as $M_{\rm 500c}^{Planck}=M_{\rm 500c}^{\rm true}/B$. Since
the power spectrum of the cosmic weak lensing shear is also sensitive to the
amplitude of matter density fluctuations via $S_8\equiv \sigma_8
\Omega_m^{\alpha}$ with $\alpha\sim 0.5$, we can break the degeneracy between
the mass bias and the cosmological parameters by combining the tSZ and cosmic
shear power spectra. In this paper, we perform a joint likelihood analysis of
the tSZ power spectrum from {\it Planck} and the cosmic shear power spectrum
from Subaru Hyper Suprime-Cam. Our analysis does not use the primordial cosmic
microwave background (CMB) information. We obtain a new constraint on the mass
bias as $B = 1.37 ^{+0.15}_{-0.23}$ or $(1-b) = B^{-1}=0.73^{+0.08}_{-0.13}$
(68\%~C.L.), for $\sigma_8 < 0.9$. This value of $B$ is lower than that needed
to reconcile the tSZ data with the primordial CMB and CMB lensing data, i.e.,
$B = 1.64 \pm 0.19$, but is consistent with the mass bias expected from
hydrodynamical simulations, $B = 1.28 \pm 0.20$. Our results thus indicate that
the mass bias is consistent with the non-thermal pressure support from mass
accretion of galaxy clusters via the cosmic structure formation, and that the
cosmologies inferred from the tSZ and the cosmic shear are consistent with each
other.

    ",https://arxiv.org/pdf/1907.07870
Title:Jet-driven bubbles in Fanaroff-Riley type I sources,"
Abstract:  Observations of several Fanaroff-Riley (FR) type I sources reveal outflowing
bipolar bubbles of hot gas surrounded by a weak forward shock. We consider the
possibility that these bubbles were driven by choked relativistic jets which
failed to penetrate the ambient intracluster medium (ICM). Using new results on
choked jets linking the geometry of the forward shock to the jet properties, we
infer robust limits on the radius $R_{ch}$ at which the jet was quenched in 5
well-studied FRI sources, finding typically $R_{ch}\sim 10$ kpc. We further
show that, in order to reach this radius in less than the current age of the
system, the jet must have been tightly collimated, with the jet head subtending
an angle of $\theta_h < 2^\circ$. The ambient pressure is not high enough to
explain this collimation, suggesting that the jet was collimated by interaction
with its own cocoon. Although the choking radius is well-constrained, we find a
degeneracy between the initial jet opening angle before collimation,
$\theta_0$, and the duration of jet activity, $t_b$, with
$(t_b/1\rm{Myr})(\theta_0/5^\circ)^{-2} \sim 0.1$. We speculate that the
working time and/or opening angle of the jet may be important factors
contributing to the FR type I/type II morphology in galaxy clusters, with
short-lived or wide jets being choked to form bipolar bubbles filled with
diffuse radio emission, and longer-lived or narrow jets successfully escaping
the cluster core to produce cocoons with radio hotspots.

    ",https://arxiv.org/pdf/1907.07878
Title:Corrugated Features in Coronal-mass-ejections-driven Shocks: A Discussion on the Predisposition to Particle Acceleration,"
Abstract:  The study of the acceleration of particles is an essential element of
research in the heliospheric science. Here, we discuss the predisposition to
the particle acceleration around coronal mass ejections (CMEs)-driven shocks
with corrugated wave-like features. We adopt these attributes on shocks formed
from disturbances due to the bimodal solar wind, CME deflection, irregular CME
expansion, and the ubiquitous fluctuations in the solar corona. In order to
understand the role of a wavy shock in particle acceleration, we define three
initial smooth shock morphologies each one associated with a fast CME. Using
polar Gaussian profiles we model these shocks in the low corona. We establish
the corrugated appearance on smooth shock by using combinations of wave-like
functions that represent the disturbances from medium and CME piston. For both
shock types, smooth and corrugated, we calculate the shock normal angles
between the shock normal and the radial upstream coronal magnetic field in
order to classify the quasi-parallel and quasi-perpendicular regions. We
consider that corrugated shocks are predisposed to different process of
particle acceleration due to irregular distributions of shock normal angles
around of the shock. We suggest that disturbances due to CME irregular
expansion may be a decisive factor in origin of particle acceleration. Finally,
we regard that accepting these features on shocks may be the start point for
investigating some questions in the sheath and shock, like downstream-jets,
instabilities, shock thermalization, shock stability, and injection particle
process.

    ",https://arxiv.org/pdf/1907.07884
Title:Molecular complexity in the interstellar medium,"
Abstract:  The search for complex organic molecules in the interstellar medium (ISM) has
revealed species of ever greater complexity. This search relies on the progress
made in the laboratory to characterize their rotational spectra. Our
understanding of the processes that lead to molecular complexity in the ISM
builds on numerical simulations that use chemical networks fed by laboratory
and theoretical studies. The advent of ALMA and NOEMA has opened a new door to
explore molecular complexity in the ISM. Their high angular resolution reduces
the spectral confusion of star-forming cores and their increased sensitivity
allows the detection of low-abundance molecules that could not be probed
before. The complexity of the recently-detected molecules manifests itself not
only in terms of number of atoms but also in their molecular structure. We
discuss these developments and report on ReMoCA, a new spectral line survey
performed with ALMA toward the high-mass star-forming region Sgr B2(N).

    ",https://arxiv.org/pdf/1907.07891
"Title:GK Car and GZ Nor: Two low-luminous, depleted RV Tauri stars","
Abstract:  We performed a photometric and spectroscopic analysis of two RV Tauri stars
GK Car and GZ Nor. Both objects are surrounded by hot circumstellar dust. Their
pulsation periods, derived from ASAS photometric time series, have been used to
derive their luminosities and distances via the PLC relation. In addition, for
both objects, GAIA distances are available. The Gaia distances and luminosities
are consistent with the values obtained from the PLC relationship. GK Car is at
distance of 4.5$\pm{1.3}$ kpc and has a luminosity of 1520$\pm{840}$
L$_{\odot}$, while GZ Nor is at distance of 8.4$\pm{2.3}$ kpc and has a
luminosity of 1240 $\pm{690}$ L$_{\odot}$. Our abundance analysis reveals that
both stars show depletion of refractory elements with [Fe/H]=$-$1.3 and
[Zn/Ti]=$+$1.2 for GK Car and [Fe/H]=$-$2.0 and [Zn/Ti]=$+$0.8 for GZ Nor. In
the WISE colour-colour diagram, GK Car is located in the RV Tauri box as
originally defined by \cite{evans85} and updated by \cite{gezer15}, while GZ
Nor is not. Despite this, we argue that both objects are surrounded by a
gravitationally bound disc. As depletion is observed in binaries, we postulate
that both stars are binaries as well. RV Tauri stars are generally acknowledged
to be post$-$AGB stars. Recent studies show that they might be either indeed
post$-$AGB or post$-$RGB objects depending on their luminosity. For both
objects, the derived luminosities are relatively low for post-AGB objects,
however, the uncertainties are quite large. We conclude that they could be
either post-RGB or post-AGB objects.

    ",https://arxiv.org/pdf/1907.07937
Title:Fast Radio Burst Injection Tests,"
Abstract:  Searches for fast radio bursts (FRBs) are underway at a growing number of
radio telescopes worldwide. The sample size is now sufficient to enable many
investigations into the population properties. As such, understanding the true
sensitivity thresholds, effective observing time expended, survey completeness
and parameter space coverage has become vital for calibrating the observed
distributions. Recently the Molonglo FRB search team reported on their, as yet
unique, efforts to inject synthetic FRB signals into their telescope data
streams. Their results show 10 percent of injections being missed, even at very
high signal-to-noise (S/N) ratios. Their pipeline employs components considered
standard across several telescopes so that the result is potentially alarming.
In this paper we present a further look at these missed injections. It is shown
that all of the missed injections can be explained by combinations of the noise
statistics, mis-labelling, overly harsh data analysis cuts, incorrect S/N
calculations and radio frequency interference. There is no need to be alarmed.

    ",https://arxiv.org/pdf/1907.07948
Title:Magnetic Power Spectra of Emerging Active Regions,"
Abstract:  Magnetic field data provided by the Helioseismic and Magnetic Imager on board
the Solar Dynamics Observatory were utilized to explore the changes in the
magnetic energy of four active regions (ARs) during their emergence. We found
that at the very early stage of the magnetic flux emergence, an abrupt
steepening of the magnetic power spectrum takes place leading to rapid increase
of the absolute value of the negative spectra power index $\alpha$ in $E(k)$
$\sim$ $k^{\alpha}$. As the emergence proceeds, the energy increases at all
scales simultaneously implying that elements of all sizes do appear in the
photosphere. Meanwhile, the energy gain at scales larger than $\approx$10 Mm
prevails as compared to that at smaller scales. Both direct (i.e.,
fragmentation of large structures into smaller ones) and inverse (i.e., merging
of small magnetic features into larger elements) cascades are readily observed
during the emergence. However, in the case of inverse cascade, the total energy
gained at large scales exceeds the energy loss at smaller scales assuming
simultaneous appearance of large-scale magnetic entities from beneath the
photosphere. We conclude that most of the time the energy may grow at all
scales. We also cannot support the point of view regarding the dominant role of
the inverse cascade in the formation of an AR. Although the coalescence of
small magnetic elements into larger pores and sunspots is observed, our
analysis shows that the prevailed energy contribution to an AR comes from
emergence of large-scale structures.

    ",https://arxiv.org/pdf/1907.07952
Title:Revisiting a negative cosmological constant from low-redshift data,"
Abstract:  Persisting tensions between high-redshift and low-redshift cosmological
observations suggest the dark energy sector of the Universe might be more
complex than the positive cosmological constant of the $\Lambda$CDM model.
Motivated by string theory, wherein symmetry considerations make consistent AdS
backgrounds (\textit (i.e.) maximally symmetric spacetimes with a negative
cosmological constant) ubiquitous, we explore a scenario where the dark energy
sector consists of two components: a negative cosmological constant, with a
dark energy component with equation of state $w_{\phi}$ on top. We test the
consistency of the model against low-redshift Baryon Acoustic Oscillation and
Type Ia Supernovae distance measurements, assessing two alternative choices of
distance anchors: the sound horizon at baryon drag determined by the
\textit{Planck} collaboration, and the Hubble constant determined by the SH0ES
program. We find no evidence for a negative cosmological constant, and mild
indications for an effective phantom dark energy component on top. A model
comparison analysis reveals the $\Lambda$CDM model is favoured over our
negative cosmological constant model. While our results are inconclusive,
should low-redshift tensions persist with future data, it would be worth
reconsidering and further refining our toy negative cosmological constant model
by considering realistic string constructions.

    ",https://arxiv.org/pdf/1907.07953
"Title:Quantifying the relationship between Moreton-Ramsey waves and ""EIT waves"" using observations of 4 homologous wave events","
Abstract:  Freely-propagating global waves in the solar atmosphere are commonly observed
using Extreme UltraViolet passbands (EUV or ""EIT waves""), and less regularly in
H-alpha (Moreton-Ramsey waves). Despite decades of research, joint observations
of EUV and Moreton-Ramsey waves remain rare, complicating efforts to quantify
the connection between these phenomena. We present observations of four
homologous global waves originating from the same active region between 28-30
March 2014 and observed using both EUV and H-alpha data. Each global EUV wave
was observed by the Solar Dynamics Observatory, with the associated
Moreton-Ramsey waves identified using the Global Oscillations Network Group
(GONG) network. All of the global waves exhibit high initial velocity (e.g.,
842-1388 km s$^{-1}$ in the 193A passband) and strong deceleration (e.g., -1437
- -782 m s$^{-2}$ in the 193A passband) in each of the EUV passbands studied,
with the EUV wave kinematics exceeding those of the Moreton-Ramsey wave. The
density compression ratio of each global wave was estimated using both
differential emission measure and intensity variation techniques, with both
indicating that the observed waves were weakly shocked with a fast magnetosonic
Mach number slightly greater than one. This suggests that, according to current
models, the global coronal waves were not strong enough to produce
Moreton-Ramsey waves, indicating an alternative explanation for these
observations. Instead, we conclude that the evolution of the global waves was
restricted by the surrounding coronal magnetic field, in each case producing a
downward-angled wavefront propagating towards the north solar pole which
perturbed the chromosphere and was observed as a Moreton-Ramsey wave.

    ",https://arxiv.org/pdf/1907.07963
Title:The Cherenkov Telescope Array Performance in Divergent Mode,"
Abstract:  Two of the Key Science Projects of the Cherenkov Telescope Array (CTA)
consist in performing a deep survey of the Galactic and Extragalactic sky,
providing an unbiased view of the Universe at energies above tens of GeV. To
optimize the time spent to perform the Extragalactic survey, a so-called
""divergent mode"" of the CTA was proposed as an alternative observation strategy
to the traditional parallel pointing in order to increase its instantaneous
field of view. The search for transient VHE sources would also benefit from an
extended field of view. In the divergent mode, each telescope points to a
position in the sky that is slightly offset, in the outward direction, from the
center of the field of view. In this contribution, we present the first
performance estimation from full Monte Carlo simulation of possible CTA
divergent mode setups.

    ",https://arxiv.org/pdf/1907.07978
