Title,Annotation,PDF 
"Title:
Stability analysis of the Martian obliquity during the Noachian era","
Abstract: We performed numerical simulations of the obliquity evolution of Mars during
the Noachian era, at which time the giant planets were on drastically different
orbits than today. For the preferred primordial configuration of the planets we
find that there are two large zones where the Martian obliquity is stable and
oscillates with an amplitude lower than 20$^\circ$. These zones occur at
obliquities below 30$^\circ$ and above 60$^\circ$; intermediate values show
either resonant or chaotic behaviour depending on the primordial orbits of the
terrestrial planets.
",https://export.arxiv.org/pdf/1102.0868
"Title:
Interference of Light in Michelson-Morley Interferometer: A Quantum  Optical Approach","
Abstract: We investigate how the temporal coherence interference properties of light in
a Michelson-Morley interferometer (MMI), using only a single-photon detector,
can be understood in a quantum-optics framework in a straightforward and
pedagogical manner. For this purpose we make use of elementary quantum field
theory and Glaubers theory for photon detection in order to calculate the
expected interference pattern in the MMI. If a thermal reference source is used
in the MMI local oscillator port in combination with a thermal source in the
signal port, the interference pattern revealed by such an intensity measurement
shows a distinctive dependence on the differences in the temperature of the two
sources. The MMI can therefore be used in order to perform temperature
measurements. A related method was actually used to carry out high precision
measurements of the cosmic micro-wave background radiation on board of the COBE
satellite. The theoretical framework allows us to consider any initial quantum
state. The interference of single photons as a tool to determine the angular
peak-frequency of a one-photon pulse interfering with a single-photon reference
pulse is, e.g., considered. A similar consideration for coherent laser pulses
leads to a different response in the detector. The MMI experimental setup is
therefore in a sense an example of an optical device where one can exhibit the
difference between classical and quantum-mechanical light using only intensity
measurements.
",https://export.arxiv.org/pdf/1102.4324
"Title:
A possible correlation between the high energy electron spectrum and the  cosmic-ray secondary-to-primary ratios","
Abstract: Recent observations of high energy cosmic-ray electrons by the Fermi-LAT and
the HESS experiments between $20$ GeV and $5$ TeV have found that the energy
spectrum closely follow a broken power-law with a break at around $1$ TeV. On
the other hand, measurements of cosmic-ray secondary-to-primary ratios like the
boron-to-carbon ratio seem to indicate a possible change in the slope at
energies around $100$ GeV/n. In this paper, we discuss one possible explanation
for the observed break in the electron spectrum and its possible correlation
with the flattening in the secondary-to-primary ratios at higher energies. In
our model, we assume that cosmic-rays after acceleration by supernova remnant
shock waves, escape downstream of the shock and remain confined within the
remnant until the shock slows down. During this time, the high-energy electrons
suffer from radiative energy losses and the cosmic-ray nuclei undergo nuclear
fragmentations due to their interactions with the matter. Once the cosmic-rays
are released from the supernova remnants, they follow diffusive propagation in
the Galaxy where they further suffer from radiative or fragmentation losses.
",https://export.arxiv.org/pdf/1102.0978
"Title:
Spectral components in the bright, long GRB 061007: properties of the  photosphere and the nature of the outflow","
Abstract: We present a time-resolved spectral analysis of the bright, long GRB 061007
(z=1.261) using Swift BAT and Suzaku WAM data. We find that the prompt emission
of GRB 061007 can be equally well explained by a photospheric component
together with a power law as by a Band function, and we explore the
implications of the former model. The photospheric component, which we model
with a multicolour blackbody, dominates the emission and has a very stable
shape throughout the burst. This component provides a natural explanation for
the hardness-intensity correlation seen within the burst and also allows us to
estimate the bulk Lorentz factor and the radius of the photosphere. The
power-law component dominates the fit at high energies and has a nearly
constant slope of -1.5. We discuss the possibility that this component is of
the same origin as the high-energy power laws recently observed in some Fermi
LAT bursts.
",https://export.arxiv.org/pdf/1102.4739
"Title:
Gravitational Cherenkov losses in MOND theories","
Abstract: Survival of high-energy cosmic rays (HECRs) against gravitational Cherenkov
losses is shown not to cast strong constraints on MOND theories that are
compatible with general relativity (GR): theories that coincide with GR in the
high-acceleration limit. The energy-loss rate, L, is shown to be many orders
smaller than those derived in the literature for theories with no extra scale.
The gravitational acceleration produced by a HECR in its vicinity is much
higher than the MOND acceleration a0. So, modification to GR, which underlies
L, enters only beyond the MOND radius of the particle, within which GR holds
sway: r_M=sqrt(Gp/c a0). The spectral cutoff, which enters L quadratically, is
thus 1/r_M, not the particle's, much larger, de Broglie wavenumber: k_{dB}=
p/hbar. Thus, L is smaller than published rates, which use k_{dB}, by a factor
(r_M k_{dB})^2~10^{39}(cp/3.10^{11}Gev)^3. With 1/r_M as cutoff, the distance a
HECR can travel without major losses is q l_M, where l_M=c^2/a0 is the MOND
length, and q is a dimensionless function of parameters of the problem. Since
l_M is ~2 pi times the Hubble distance, survival of HECRs does not strongly
constrain GR-compatible, MOND theories. Such theories also easily satisfy
existing preferred-frame limits, inasmuch as these limits are gotten in
high-acceleration systems. I exemplify the results with MOND adaptations of
Einstein-Aether theories.
",https://export.arxiv.org/pdf/1102.1818
"Title:
The Near-IR Spectrum of Titan Modeled with an Improved Methane Line List","
Abstract: We have obtained spatially resolved spectra of Titan in the near-infrared J,
H and K bands at a resolving power of ~5000 using the near-infrared integral
field spectrometer (NIFS) on the Gemini North 8m telescope. Using recent data
from the Cassini/Huygens mission on the atmospheric composition and surface and
aerosol properties, we develop a multiple-scattering radiative transfer model
for the Titan atmosphere. The Titan spectrum at these wavelengths is dominated
by absorption due to methane with a series of strong absorption band systems
separated by window regions where the surface of Titan can be seen. We use a
line-by-line approach to derive the methane absorption coefficients. The
methane spectrum is only accurately represented in standard line lists down to
~2.1 {\mu}m. However, by making use of recent laboratory data and modeling of
the methane spectrum we are able to construct a new line list that can be used
down to 1.3 {\mu}m. The new line list allows us to generate spectra that are a
good match to the observations at all wavelengths longer than 1.3 {\mu}m and
allow us to model regions, such as the 1.55 {\mu}m window that could not be
studied usefully with previous line lists such as HITRAN 2008. We point out the
importance of the far-wing line shape of strong methane lines in determining
the shape of the methane windows. Line shapes with Lorentzian, and
sub-Lorentzian regions are needed to match the shape of the windows, but
different shape parameters are needed for the 1.55 {\mu}m and 2 {\mu}m windows.
After the methane lines are modelled our observations are sensitive to
additional absorptions, and we use the data in the 1.55 {\mu}m region to
determine a D/H ratio of 1.77 \pm 0.20 x 10-4, and a CO mixing ratio of 50 \pm
11 ppmv. In the 2 {\mu}m window we detect absorption features that can be
identified with the {\nu}5+3{\nu}6 and 2{\nu}3+2{\nu}6 bands of CH3D.
",https://export.arxiv.org/pdf/1102.2554
"Title:
Dynamic screening correction for solar p-p reaction rates","
Abstract: The solar abundance controversy inspires renewed investigations of the basic
physics used to develop solar models. Here we examine the correction to the
proton-proton reaction rate due to dynamic screening effects. Starting with the
dynamic screening energy from the molecular-dynamics simulations of Mao et al.,
we compute a reaction-rate correction for dynamic screening. We find that,
contrary to static screening theory, this dynamic screening does not
significantly change the reaction rate from that of the bare Coulomb potential.
",https://export.arxiv.org/pdf/1102.5073
"Title:
A spectral comparison of (379) Huenna and its satellite","
Abstract: We present near-infrared spectral measurements of Themis family asteroid
(379) Huenna (D~98 km) and its 6 km satellite using SpeX on the NASA IRTF. The
companion was farther than 1.5"" from the primary at the time of observations
and was approximately 5 magnitudes dimmer. We describe a method for separating
and extracting the signal of a companion asteroid when the signal is not
entirely resolved from the primary. The spectrum of (379) Huenna has a broad,
shallow feature near 1 {\mu}m and a low slope, characteristic of C-type
asteroids. The secondary's spectrum is consistent with the taxonomic
classification of C-complex or X-complex. The quality of the data was not
sufficient to identify any subtle feature in the secondary's spectrum.
",https://export.arxiv.org/pdf/1102.1623
"Title:
Time evolution and rotation of starspots on CoRoT-2 from the modelling  of transit photometry","
Abstract: CoRoT-2, the second planet-hosting star discovered by the CoRoT satellite, is
a young and active star. A total of 77 transits were observed for this system
over a period of 135 days. Small modulations detected in the optical light
curve of the planetary transits are used to study the position, size,
intensity, and temporal evolution of the photospheric spots on the surface of
the star that are occulted by the planetary disk. We apply a spot model to
these variations and create a spot map of the stellar surface of CoRoT-2 within
the transit band for every transit. From these maps, we estimate the stellar
rotation period and obtain the longitudes of the spots in a reference frame
rotating with the star. Moreover, the spots temporal evolution is determined.
This model achieves a spatial resolution of 2\circ. Mapping of 392 spots vs.
longitude indicates the presence of a region free of spots, close to the
equator, reminiscent of the coronal holes observed on the Sun during periods of
maximum activity. With this interpretation, the stellar rotation period within
the transit latitudes of -14.\circ 6 \pm 10 \circ is found to be 4.48 days.
This rotation period is shorter than the 4.54 days as derived from the
out-of-transit light modulation. Since the transit data samples a region close
to the stellar equator, while the period determined from out-of-transit data
reflects the average rotation of the star, this is taken as an indication of a
latitudinal differential rotation of about 3% or 0.042 rad/d.
",https://export.arxiv.org/pdf/1102.2192
"Title:
Supernovae - Optical Precursors of Short Gamma-Ray Bursts","
Abstract: The probability of observing ""supernova - gamma-ray burst"" (GRB) pair events
and recurrent GRBs from one galaxy in a time interval of several years has been
estimated. Supernova explosions in binary systems accompanied by the formation
of a short-lived pair of compact objects can be the sources of such events. If
a short GRB is generated during the collision of a pair, then approximately
each of ~300 short GRBs with redshift z must have an optical precursor - a
supernova in the observer's time interval <2(1+z)yr. If the supernova explosion
has the pattern of a hypernova, then a successive observation of long and short
GRBs is possible. The scenario for the generation of multiple GRBs in
collapsing galactic nuclei is also discussed.
",https://export.arxiv.org/pdf/1102.4072
"Title:
Magnetosphere-ionosphere coupling at Jupiter-like exoplanets with  internal plasma sources: implications for detectability of auroral radio  emissions","
Abstract: In this paper we provide the first consideration of magnetosphere-ionosphere
coupling at Jupiter-like exoplanets with internal plasma sources such as
volcanic moons. We estimate the radio power emitted by such systems under the
condition of near-rigid corotation throughout the closed magnetosphere, in
order to examine the behaviour of the best candidates for detection with next
generation radio telescopes. We thus estimate for different stellar X-ray-UV
(XUV) luminosity cases the orbital distances within which the ionospheric
Pedersen conductance would be high enough to maintain near-rigid corotation,
and we then consider the magnitudes of the large-scale magnetosphere-ionosphere
currents flowing within the systems, and the resulting radio powers, at such
distances. We also examine the effects of two key system parameters, i.e. the
planetary angular velocity and the plasma mass outflow rate from sources
internal to the magnetosphere. In all XUV luminosity cases studied, a
significant number of parameter combinations within an order of magnitude of
the jovian values are capable of producing emissions observable beyond 1 pc, in
most cases requiring exoplanets orbiting at distances between ~1 and 50 AU, and
for the higher XUV luminosity cases these observable distances can reach beyond
~50 pc for massive, rapidly rotating planets. The implication of these results
is that the best candidates for detection of such internally-generated radio
emissions are rapidly rotating Jupiter-like exoplanets orbiting stars with high
XUV luminosity at orbital distances beyond ~1 AU, and searching for such
emissions may offer a new method of detection of more distant-orbiting
exoplanets.
",https://export.arxiv.org/pdf/1102.2737
"Title:
On the nature of spectral line broadening in solar coronal dimmings","
Abstract: We analyze the profiles of iron emission lines observed in solar coronal
dimmings associated with coronal mass ejections, using the EUV Imaging
Spectrometer on board Hinode. We quantify line profile distortions with
empirical coefficients (asymmetry and peakedness) that compare the fitted
Gaussian to the data. We find that the apparent line broadenings reported in
previous studies are likely to be caused by inhomogeneities of flow velocities
along the line of sight, or at scales smaller than the resolution scale, or by
velocity fluctuations during the exposure time. The increase in the amplitude
of Alfv\'en waves cannot, alone, explain the observed features. A
double-Gaussian fit of the line profiles shows that, both for dimmings and
active region loops, one component is nearly at rest while the second component
presents a larger Doppler shift than that derived from a single-Gaussian fit.
",https://export.arxiv.org/pdf/1102.4745
"Title:
Combining perturbation theories with halo models for the matter  bispectrum","
Abstract: We investigate how unified models should be built to be able to predict the
matter-density bispectrum (and power spectrum) from very large to small scales
and that are at the same time consistent with perturbation theory at low $k$
and with halo models at high $k$. We use a Lagrangian framework to decompose
the bispectrum into ""3-halo"", ""2-halo"", and ""1-halo"" contributions, related to
""perturbative"" and ""non-perturbative"" terms. We describe a simple
implementation of this approach and present a detailed comparison with
numerical simulations. We show that the 1-halo and 2-halo contributions contain
counterterms that ensure their decay at low $k$, as required by physical
constraints, and allow a better match to simulations. Contrary to the power
spectrum, the standard 1-loop perturbation theory can be used for the
perturbative 3-halo contribution because it does not grow too fast at high $k$.
Moreover, it is much simpler and more accurate than two resummation schemes
investigated in this paper. We obtain a good agreement with numerical
simulations on both large and small scales, but the transition scales are
poorly described by the simplest implementation. This cannot be amended by
simple modifications to the halo parameters, but we show how it can be
corrected for the power spectrum and the bispectrum through a simple
interpolation scheme that is restricted to this intermediate regime. Then, we
reach an accuracy on the order of 10% on mildly and highly nonlinear scales,
while an accuracy on the order of 1% is obtained on larger weakly nonlinear
scales. This also holds for the real-space two-point correlation function.
",https://export.arxiv.org/pdf/1102.0641
"Title:
Molecular gas in NUclei of GAlaxies (NUGA) XV. Molecular gas kinematics  in the inner 3kpc of NGC6951","
Abstract: Within the NUclei of GAlaxies project we have obtained IRAM PdBI and 30m
12CO(1-0) and 12CO(2-1) observations of the spiral galaxy NGC 6951. Previous
work shows that there is indirect evidence of gas inflow from 3 kpc down to
small radii: a large-scale stellar bar, a prominent starburst ring (r~580 pc)
and a LINER/Seyfert 2 nucleus. In this paper we study the gas kinematics as
traced by the CO line emission in detail. We quantify the influence of the
large-scale stellar bar by constructing an analytical model of the evolution of
gas particles in a barred potential. From this model gravitational torques and
mass accumulation rates are computed. We compare our model-based gravitational
torque results with previous observationally-based ones. The model also shows
that the large-scale stellar bar is indeed the dominant force for driving the
gas inward, to the starburst ring. Inside the ring itself a nuclear stellar
oval might play an important role. Detailed analysis of the CO gas kinematics
there shows that emission arises from two co-spatial, but kinematically
distinct components at several locations. The main emission component can
always be related to the overall bar-driven gas kinematics. The second
component exhibits velocities that are larger than expected for gas on stable
orbits, has a molecular gas mass of 1.8x10^6Msun, is very likely connected to
the nuclear stellar oval, and is consistent with inflowing motion towards the
very center. This may form the last link in the chain of gas inflow towards the
active galactic nucleus in NGC 6951.
",https://export.arxiv.org/pdf/1102.5104
"Title:
Searching for Planets with White Dwarf Pulsations: Spurious Detections","
Abstract: We present 13 years of pulsation timing measurements of the DBV white dwarf
EC 2005-5234. Each of the four O-C diagrams mimic the sinusoidal behavior
typically attributed to a planet + WD system. However, the amplitude and phase
of the O-C variations are inconsistent with each other. We discuss the impact
of this result on timing based WD planet searches.
",https://export.arxiv.org/pdf/1102.0507
"Title:
Effects of quark matter nucleation on the evolution of proto-neutron  stars","
Abstract: (Abridged) A phase of strong interacting matter with deconfined quarks is
expected in the core of massive neutron stars. If this deconfinement phase
transition is of the first order then it will be triggered by the nucleation of
a critical size drop of the stable quark phase in the metastable hadronic
phase. Within these circumstances it has been shown that cold pure hadronic
compact stars above a threshold value of their gravitational mass are
metastable with respect to the ""decay"" to quark stars (compact stars made at
least in part of quark matter). This stellar conversion process liberates a
huge amount of energy, and it could be the energy source of some of the long
GRBs. The main goal of the present work is to establish whether a newborn
hadronic star (proto-hadronic star) could survive the early stages of its
evolution without ""decaying"" to a quark star. To this aim, we study the
nucleation process of quark matter in hot beta-stable hadronic matter, with and
without trapped neutrinos. We calculate and compare the nucleation rate and the
nucleation time due to thermal and quantum nucleation mechanisms. We compute
the crossover temperature above which thermal nucleation dominates the finite
temperature quantum nucleation mechanism. We next discuss the consequences of
quark matter nucleation for the physics and the evolution of proto-neutron
stars. We introduce the new concept of limiting conversion temperature and
critical mass M_cr for proto-hadronic stars, and we show that proto-hadronic
stars with a mass M < M_cr could survive the early stages of their evolution
without decaying to a quark star. We extend the concept of maximum mass of a
""neutron star"" with respect to the classical one introduced by Oppenheimer &
Volkoff to account for the existence of two distinct families of compact stars
(hadronic stars and quark stars) as predicted by the present scenario.
",https://export.arxiv.org/pdf/1102.1665
"Title:
The Extended Main-Sequence Turn-off Clusters of the Large Magellanic  Cloud - Missing links in Globular Cluster Evolution","
Abstract: Recent observations of intermediate age (1 - 3 Gyr) massive star clusters in
the Large Magellanic Cloud (LMC) have revealed that the majority possess
bifurcated or extended main-sequence turn-off (EMSTO) morphologies. This effect
can be understood to arise from subsequent star formation amongst the stellar
population with age differences between constituent stars amounting to 50 - 300
Myr. Age spreads of this order are similarly invoked to explain the light
element abundance variations witnessed in ancient globular clusters. In this
paper we explore the proposition that the clusters exhibiting the EMSTO
phenomenon are a general phase in the evolution of massive clusters, one that
naturally leads to the particular chemical properties of the ancient globular
cluster population.
We show that the isolation of EMSTO clusters to intermediate ages is the
consequence of observational selection effects. In our proposed scenario, the
EMSTO phenomenon is identical to that which establishes the light element
abundance variations that are ubiquitous in the ancient globular cluster
population. Our scenario makes a strong prediction: EMSTO clusters will exhibit
abundance variations in the light elements characteristic of the ancient GC
population.
",https://export.arxiv.org/pdf/1102.1723
"Title:
Photon Gas Thermodynamics in Doubly Special Relativity","
Abstract: Doubly special relativity (DSR), with both an invariant velocity and an
invariant length scale, elegantly preserves the principle of relativity between
moving observers, and appears as a promising candidate of the quantum theory of
gravity. We study the modifications of photon gas thermodynamics in the
framework of DSR with an invariant length $|\lambda|$, after properly taking
into account the effects of modified dispersion relation, upper bounded
energy-momentum space, and deformed integration measure. We show that with a
positive $\lambda$, the grand partition function, the energy density, the
specific heat, the entropy, and the pressure are smaller than those of special
relativity (SR), while the velocity of photons and the ratio of pressure to
energy are larger. In contrast, with a negative $\lambda$, the quantum gravity
effects show up in the opposite direction. However, these effects only manifest
themselves significantly when the temperature is larger than $10^{-3} E_{\rm
P}$. Thus, DSR can have considerable influence on the early universe in
cosmological study.
",https://export.arxiv.org/pdf/1102.2613
"Title:
Chromospheres in Metal-Poor Stars Evidenced from the He I 10830A Line","
Abstract: Based on the near-IR spectra of 33 late-type stars in the wide metallicity
range (mainly dwarfs and partly giants) obtained with IRCS+AO188 of the Subaru
Telescope, we confirmed that He I 10830A line is seen in absorption in almost
all moderately to extremely metal-poor stars of thick disk and halo population
(from [Fe/H]~ -0.5 down to [Fe/H]~ -3.7), the strength of which is almost
constant irrespective of the metallicity. This is an evidence that
chromospheric activity at a basal level persists even for such old stars,
despite that their rotations are considered to be slowed down and incapable of
sustaining a dynamo, suggesting that some kind of chromospheric heating
mechanism independent of rotation/magnetism (e.g., acoustic heating) may take
place.
",https://export.arxiv.org/pdf/1102.3210
"Title:
Discoveries enabled by Multi-wavelength Afterglow Observations of  Gamma-Ray Bursts","
Abstract: A review is given on the various aspects of gamma-ray burst afterglow
observations, and the inferences derived from the data. After a short history
of optical transient search and the BeppoSAX discoveries, the main topics
included are prompt multiwavelength emission, dark bursts, spectral lines line
and continuum variability, the early light curve behaviour, jet breaks, X-ray
flares, late afterglow features, polarization, and orphan afterglows.
",https://export.arxiv.org/pdf/1102.0472
"Title:
Analysis of the Data from Compton X-ray Polarimeters which Measure the  Azimuthal and Polar Scattering Angles","
Abstract: X-ray polarimetry has the potential to make key-contributions to our
understanding of galactic compact objects like binary black hole systems and
neutron stars, and extragalactic objects like active galactic nuclei, blazars,
and Gamma Ray Bursts. Furthermore, several particle astrophysics topics can be
addressed including uniquely sensitive tests of Lorentz invariance. In the
energy range from 10 keV to several MeV, Compton polarimeters achieve the best
performance. In this paper we evaluate the benefit that comes from using the
azimuthal and polar angles of the Compton scattered photons in the analysis,
rather than using the azimuthal scattering angles alone. We study the case of
an ideal Compton polarimeter and show that a Maximum Likelihood analysis which
uses the two scattering angles lowers the Minimum Detectable Polarization (MDP)
by ~20% compared to a standard analysis based on the azimuthal scattering
angles alone. The accuracies with which the polarization fraction and the
polarization direction can be measured improve by a similar amount. We conclude
by discussing potential applications of Maximum Likelihood analysis methods for
various polarimeter experiments.
",https://export.arxiv.org/pdf/1102.1228
"Title:
The Usefulness of 2MASS JHKs Photometry for Open Cluster Studies","
Abstract: 2MASS JHKs data are used to infer the reddening and distance of open clusters
for which limited optical data are available. Intrinsic ZAMS color-color and
color-magnitude relations are derived with reference to existing calibrations,
standard stars, three uniformly-reddened clusters: Stock 16, NGC 2362, and NGC
2281, and unreddened Hyades dwarfs. The method of inferring interstellar
reddening and distance for sparsely-populated open clusters is applied to
Berkeley 44, Turner 1, and Collinder 419, for which existing results conflict
with those inferred from JHKs data. The last two clusters are of special
interest: Turner 1 because it hosts the Galaxy's longest-period classical
Cepheid, and Collinder 419 because it lies in the Cygnus X complex.
",https://export.arxiv.org/pdf/1102.0347
"Title:
Small-scale magnetic elements in Solar Cycle 23","
Abstract: With the unique database from Michelson Doppler Imager aboard the Solar and
Heliospheric Observatory in an interval embodying solar cycle 23, the cyclic
behavior of solar small-scale magnetic elements is studied. More than 13
million small-scale magnetic elements are selected, and the following results
are unclosed. (1) The quiet regions dominated the Sun\textsf{'}s magnetic flux
for about 8 years in the 12.25 year duration of Cycle 23. They contributed
(0.94 -- 1.44) $\times 10^{23}$ Mx flux to the Sun from the solar minimum to
maximum. The monthly average magnetic flux of the quiet regions is 1.12 times
that of active regions in the cycle. (2) The ratio of quiet region flux to that
of the total Sun equally characterizes the course of a solar cycle. The 6-month
running-average flux ratio of quiet region had been larger than 90.0% for 28
continuous months from July 2007 to October 2009, which characterizes very well
the grand solar minima of Cycles 23-24. (3) From the small to large end of the
flux spectrum, the variations of numbers and total flux of the network elements
show no-correlation, anti-correlation, and correlation with sunspots,
respectively. The anti-correlated elements, covering the flux of (2.9 -
32.0)$\times 10^{18}$ Mx, occupies 77.2% of total element number and 37.4% of
quiet Sun flux. These results provide insight into reason for anti-correlated
variations of small-scale magnetic activity during the solar cycle.
",https://export.arxiv.org/pdf/1102.3485
"Title:
Scalar perturbations in conformal rolling scenario with intermediate  stage","
Abstract: Scalar cosmological perturbations with nearly flat power spectrum may
originate from perturbations of the phase of a scalar field conformally coupled
to gravity and rolling down negative quartic potential. We consider a version
of this scenario whose specific property is a long intermediate stage between
the end of conformal rolling and horizon exit of the phase perturbations. Such
a stage is natural, e.g., in cosmologies with ekpyrosis or genesis. Its
existence results in small negative scalar tilt, statistical anisotropy of all
even multipoles starting from quardupole of general structure (in contrast to
the usually discussed single quadrupole of special type) and non-Gaussianity of
a peculiar form.
",https://export.arxiv.org/pdf/1102.1390
"Title:
On different types of instabilities in black hole accretion discs.  Implications for X-ray binaries and AGN","
Abstract: We discuss two important instability mechanisms that may lead to the
limit-cycle oscillations of the luminosity of the accretion disks around
compact objects: ionization instability and radiation-pressure instability.
Ionization instability is well established as a mechanism of X-ray novae
eruptions in black hole binary systems but its applicability to AGN is still
problematic. Radiation pressure theory has still very weak observational
background in any of these sources. In the present paper we attempt to confront
the parameter space of these instabilities with the observational data. At the
basis of this simple survey of sources properties we argue that the radiation
pressure instability is likely to be present in several Galactic sources with
the Eddington ratios above 0.15, and in AGN with the Eddington ratio above
0.025. Our results favor the parameterization of the viscosity through the
geometrical mean of the radiation and gas pressure both in Galactic sources and
AGN. More examples of the quasi-regular outbursts in the timescales of 100
seconds in Galactic sources, and hundreds of years in AGN are needed to
formulate firm conclusions. We also show that the disk sizes in the X-ray novae
are consistent with the ionization instability. This instability may also
considerably influence the lifetime cycle and overall complexity in the
supermassive black hole environment.
",https://export.arxiv.org/pdf/1102.3257
"Title:
Hard X-ray Emission from the NGC 5044 Group","
Abstract: Observations made with the Rossi X-ray Timing Explorer (RXTE) Proportional
Counter Array (PCA) to constrain the hard X-ray emission in the NGC 5044 group
are reported here. Modeling a combined PCA and ROSAT position sensitive
proportional counter (PSPC) spectrum with a 0.5 - 15 keV energy range shows
excess hard emission above 4 keV. Addition of a powerlaw component with
spectral index of 2.6 - 2.8 and luminosity of 2.6 x10^42 ergs/s within 700 kpc
in the observed energy band removes these residuals. Thus, there is a detection
of a significant non-thermal component that is 32% of the total X-ray emission.
Point source emission makes up at most 14% of the non-thermal emission from the
NGC 5044 group. Therefore, the diffuse, point source subtracted, non-thermal
component is 2.2 - 3.0x10^42 ergs/s . The cosmic-ray electron energy density is
3.6 x10^[-12] ergs cm-3 and the average magnetic field is 0.034 \muGauss in the
largest radio emitting region. The ratio of cosmic-ray electron energy density
to magnetic field energy density, ~2.5x10^4, is significantly out of
equipartition and is therefore atypical of radio lobes. In addition, the
group's small size and low non-thermal energy density strongly contradicts the
size-energy relationship found for radio lobes. Thus, it is unlikely to the
related to the active galaxy and is most likely a relic of the merger. The
energy in cosmic-rays and magnetic field is consistent with simulations of
cosmic-ray acceleration by merger shocks.
",https://export.arxiv.org/pdf/1102.0967
"Title:
The Magellanic Quasars Survey. I. Doubling the Number of Known AGNs  Behind the Small Magellanic Cloud","
Abstract: We report the spectroscopic confirmation of 29 new, 12 plausible, and 3
previously known quasars behind the central ~1.5 deg^2 region of the Small
Magellanic Cloud. These were identified in a single 2df/AAOmega observation on
the Anglo-Australian Telescope of 268 candidates selected primarily based on
their mid-IR colors, along with a smaller number of optically variable sources
in OGLE-II close to known X-ray sources. The low detection efficiency was
partly expected from the high surface density of SMC as compared to the LMC
targets and the faintness of many of them (149 with I>20 mag). The expected
number of I<20 mag quasars in the field is ~38, and we found 15 (22 with
plausible) or 40% (60%). We did not attempt to determine the nature of the
remaining sources, although several appear to be new planetary nebulae. The
newly discovered AGNs can be used as reference points for future proper motion
studies, to study absorption in the interstellar medium, and to study the
physics of quasar variability with the existing long-term, highly cadenced OGLE
light curves.
",https://export.arxiv.org/pdf/1102.0703
"Title:
Backreaction: directions of progress","
Abstract: Homogeneous and isotropic cosmological models with ordinary matter and
gravity predict slower expansion and shorter distances than observed. It is
possible that this failure is due the known breakdown of homogeneity and
isotropy related to structure formation, rather than new fundamental physics.
We review this backreaction conjecture, concentrating on topics on which there
has been progress as well as open issues.
",https://export.arxiv.org/pdf/1102.0408
"Title:
Colors of a Second Earth II: Effects of Clouds on Photometric  Characterization of Earth-like Exoplanets","
Abstract: As a test-bed for future investigations of directly imaged terrestrial
exoplanets, we present the recovery of the surface components of the Earth from
multi-band diurnal light curves obtained with the EPOXI spacecraft. We find
that the presence and longitudinal distribution of ocean, soil and vegetation
are reasonably well reproduced by fitting the observed color variations with a
simplified model composed of a priori known albedo spectra of ocean, soil,
vegetation, snow and clouds. The effect of atmosphere, including clouds, on
light scattered from surface components is modeled using a radiative transfer
code. The required noise levels for future observations of exoplanets are also
determined. Our model-dependent approach allows us to infer the presence of
major elements of the planet (in the case of the Earth, clouds and ocean) with
observations having S/N $\gtrsim 10$ in most cases and with high confidence if
S/N $\gtrsim 20$. In addition, S/N $\gtrsim 100$ enables us to detect the
presence of components other than ocean and clouds in a fairly
model-independent way. Degradation of our inversion procedure produced by cloud
cover is also quantified. While cloud cover significantly dilutes the magnitude
of color variations compared to the cloudless case, the pattern of color
changes remains. Therefore, the possibility of investigating surface features
through light curve fitting remains even for exoplanets with cloud cover
similar to the Earth's.
",https://export.arxiv.org/pdf/1102.3625
"Title:
Atomic data for neutron-capture elements I. Photoionization and  recombination properties of low-charge selenium ions","
Abstract: We present multi-configuration Breit-Pauli AUTOSTRUCTURE calculations of
distorted-wave photoionization (PI) cross sections, and total and partial
final-state resolved radiative recombination (RR) and dielectronic
recombination (DR) rate coefficients for the first six ions of the trans-iron
element Se. These calculations were motivated by the recent detection of Se
emission lines in a large number of planetary nebulae. Se is a potentially
useful tracer of neutron-capture nucleosynthesis, but accurate determinations
of its abundance in photoionized nebulae have been hindered by the lack of
atomic data governing its ionization balance. Our calculations were carried out
in intermediate coupling with semi-relativistic radial wavefunctions. PI and
recombination data were determined for levels within the ground configuration
of each ion, and experimental PI cross-section measurements were used to
benchmark our results. For DR, we allowed dn=0 core excitations, which are
important at photoionized plasma temperatures. DR is the dominant recombination
process for each of these Se ions at temperatures representative of
photoionized nebulae (~10^4 K). To estimate the uncertainties of these data, we
compared results from three different configuration-interaction expansions for
each ion, and tested the sensitivity of the results to the radial scaling
factors in the structure calculations. We find that the internal uncertainties
are typically 30-50% for the direct PI cross sections and ~10% for the computed
RR rate coefficients, while those for low-temperature DR can be considerably
larger (from 15-30% up to two orders of magnitude) due to the unknown energies
of near-threshold autoionization resonances. The results are suitable for
incorporation into photoionization codes used to numerically simulate
astrophysical nebulae, and will enable robust determinations of nebular Se
abundances.
",https://export.arxiv.org/pdf/1102.5341
