Ttile,Annotation,PDF 
Title:A comprehensive X-ray view of the active nucleus in NGC 4258,"
Abstract:  (Abridged) We present a detailed broadband X-ray spectrum of NGC 4258, with
the goal of precisely measuring the coronal luminosity and accretion flow
properties of the AGN, and track any possible variation across two decades of
observations. We collect archival XMM-Newton, Chandra, Swift/BAT and NuSTAR
spectroscopic observations spanning 15 years, and fit them with a suite of
state of the art models, including a warped disk model which is suspected to
provide the well known obscuration observed in the X-rays. We complement this
information with archival results from the literature. Clear spectral
variability is observed among the different epochs. The obscuring column
density shows possibly periodic fluctuations on a timescale of 10 years, while
the intrinsic luminosity displays a long term decrease of a factor of three in
a time span of 15 years (from $L_{2-10~\text{keV}} \sim 10^{41}$ erg s$^{-1}$
in the early 2000s, to $L_{2-10~\text{keV}} \sim 3 \times 10^{40}$ erg s$^{-1}$
in 2016). The average absorption-corrected X-ray luminosity
$L_{2-10~\text{keV}}$, combined with archival determinations of the bolometric
luminosity, implies a bolometric correction $k_{\rm bol} \sim 20$, intriguingly
typical for Seyferts powered by accretion through geometrically thin,
radiatively efficient disks. Moreover, the X-ray photon index $\Gamma$ is
consistent with the typical value of the broader AGN population. However, the
accretion rate in Eddington units is very low, well within the expected RIAF
regime. Our results suggest that NGC 4258 is a genuinely low-luminosity Seyfert
II, with no strong indications in its X-ray emission for a hot, RIAF-like
accretion flow.

    ",https://arxiv.org/pdf/2205.07899
Title:The lively accretion disk in NGC 2992. II. The 2019/2021 X-ray monitoring campaigns,"
Abstract:  We report on the short and long term X-ray properties of the bright nearby
Seyfert 2 galaxy NGC 2992, which was extensively observed with Swift,
XMM-Newton and NuSTAR. Swift targeted the source more than 100 times between
2019 and 2021 in the context of two monitoring campaigns. Both time-averaged
and time-resolved analyses are performed, and we find that the short-to-long
term spectral properties of NGC 2992 are dominated by a highly variable nuclear
continuum. The source varied in the 2-10 keV energy band from 0.6 to 12
$\times$ 10$^{-11}$ erg cm$^{-2}$ s$^{-1}$ during the two year long Swift
monitoring. The fastest 2-10 keV flux change (by a factor of $\sim60\%$)
occurred on a timescale of a few hours. The overall emission spectrum of the
source is consistent with a power law-like continuum ($\Gamma=1.69\pm0.01$)
absorbed by a constant line-of-sight column density N$_{H}=(7.8\pm0.1)\times$
10$^{21}$ $\rm cm^{-2}$. The reflected emission is likely due to matter with an
average column density N$_{\rm H}=(9.6\pm2.7)\times$ 10$^{22}$ $\rm cm^{-2}$,
thus NGC 2992 appears to have a globally Compton-thin circumnuclear medium.
This scenario is fully supported by an independent analysis of the fractional
variability and by XMM-Newton multi-year spectra.

    ",https://arxiv.org/pdf/2205.07904
Title:A simulated annealing approach to parameter inference with expensive likelihoods,"
Abstract:  We present a new approach to parameter inference targeted on generic
situations where the evaluation of the likelihood $\mathcal{L}$ (i.e., the
probability to observe the data given a fixed model configuration) is
numerically expensive. Inspired by ideas underlying simulated annealing, the
method first evaluates $\chi^2=-2\ln\mathcal{L}$ on a sparse sequence of Latin
hypercubes of increasing density in parameter (eigen)space. The semi-stochastic
choice of sampling points accounts for anisotropic gradients of $\chi^2$ and
rapidly zooms in on the minimum of $\chi^2$. The sampled $\chi^2$ values are
then used to train an interpolator which is further used in a standard Markov
Chain Monte Carlo (MCMC) algorithm to inexpensively explore the parameter space
with high density, similarly to emulator-based approaches now popular in
cosmological studies. Comparisons with example linear and non-linear problems
show gains in the number of likelihood evaluations of factors of 10 to 100 or
more, as compared to standard MCMC algorithms. As a specific implementation, we
publicly release the code PICASA: Parameter Inference using Cobaya with
Anisotropic Simulated Annealing, which combines the minimizer (of a
user-defined $\chi^2$) with Gaussian Process Regression for training the
interpolator and a subsequent MCMC implementation using the COBAYA framework.
Being agnostic to the nature of the observable data and the theoretical model,
our implementation is potentially useful for a number of emerging problems in
cosmology, astrophysics and beyond.

    ",https://arxiv.org/pdf/2205.07906
Title:Starbursts with suppressed velocity dispersion revealed in a forming cluster at z=2.51,"
Abstract:  One of the most prominent features of galaxy clusters is the presence of a
dominant population of massive ellipticals in their cores. Stellar archaeology
suggests that these gigantic beasts assembled most of their stars in the early
Universe via starbursts. However, the role of dense environments and their
detailed physical mechanisms in triggering starburst activities remain unknown.
Here we report spatially resolved Atacama Large Millimeter/submillimeter Array
(ALMA) observations of the CO $J= 3-2$ emission line, with a resolution of
about 2.5 kiloparsecs, toward a forming galaxy cluster core with starburst
galaxies at $z=2.51$. In contrast to starburst galaxies in the field often
associated with galaxy mergers or highly turbulent gaseous disks, our
observations show that the two starbursts in the cluster exhibit dynamically
cold (rotation-dominated) gas-rich disks. Their gas disks have extremely low
velocity dispersion ($\sigma_{\mathrm{0}} \sim 20-30$ km s$^{-1}$), which is
three times lower than their field counterparts at similar redshifts. The high
gas fraction and suppressed velocity dispersion yield gravitationally unstable
gas disks, which enables highly efficient star formation. The suppressed
velocity dispersion, likely induced by the accretion of corotating and coplanar
cold gas, might serve as an essential avenue to trigger starbursts in massive
halos at high redshifts.

    ",https://arxiv.org/pdf/2205.07909
Title:Ghostly Stellar Haloes and their Relationship to Ultra-faint Dwarfs,"
Abstract:  Ghostly stellar haloes are extended haloes of stars composed solely of debris
of pre-reionization fossil galaxies and should exist in dwarf galaxies with
total masses $<10^{10}$ M$_\odot$. Fossil galaxies are even smaller mass dwarf
galaxies that stopped forming stars after the epoch of reionization and have
been identified in the Local Group as the ultra-faint dwarf satellites. Using
cosmological N-body simulations we present an empirical model for the shapes
and masses of ghostly stellar haloes. We compare the model to available
observations of stellar haloes in six isolated dwarf galaxies in the Local
Group (Leo T, Leo A, IC 10, WLM, IC 1613, NGC 6822) to infer the star formation
efficiency in dwarf galaxies at the epoch of reionization. We find an
efficiency of star formation in dark matter haloes with masses $10^6 - 10^8$
M$_\odot$ at $z\sim7$ in rough agreement with independent methods using data on
the luminosity function of ultra-faint dwarf galaxies but systematically higher
by a factor of 3-5. The systematic uncertainty of our results is still large,
mainly because available observations of stellar halo profiles do not extend
over a sufficiently large distance from the center of the host dwarf galaxy.
Additional observations, easily within reach of current telescopes, can
significantly improve the accuracy of this method and can also be used to
constrain the present day dark matter masses of dwarf galaxies in the Local
Group. Our method is based on a set of observations never used before, hence it
is a new independent test of models of hierarchical galaxy formation.

    ",https://arxiv.org/pdf/2205.07911
Title:Simulating cold shear flows on a moving mesh,"
Abstract:  Rotationally supported, cold, gaseous disks are ubiquitous in astrophysics
and appear in a diverse set of systems, such as protoplanetary disks, accretion
disks around black holes, or large spiral galaxies. Capturing the gas dynamics
accurately in these systems is challenging in numerical simulations due to the
low sound speed compared to the bulk velocity of the gas, the resolution
limitations of full disk models, and the fact that numerical noise can easily
source spurious growth of fluid instabilities if not suppressed sufficiently
well, negatively interfering with real physical instabilities present in such
disks (like the magneto-rotational instability). Here we implement the
so-called shearing-box approximation in the moving-mesh code ${\small AREPO}$
in order to facilitate achieving high resolution in local regions of
differentially rotating disks and to address these problems. While our new
approach offers manifest translational invariance across the shearing-box
boundaries and offers continuous local adaptivity, we demonstrate that the
unstructured mesh of ${\small AREPO}$ introduces unwanted levels of
""grid-noise"" in the default version of the code. We show that this can be
rectified by high-order integrations of the flux over mesh boundaries. With our
new techniques we obtain highly accurate results for shearing-box calculations
of the magneto-rotational instability that are superior to other Lagrangian
techniques. These improvements are also of value for other applications of the
code that feature strong shear flows.

    ",https://arxiv.org/pdf/2205.07916
Title:A Highly Variable Magnetized Environment in a Pulsar Binary resembling Fast Radio Bursts,"
Abstract:  Fast radio bursts (FRBs) are short, intense extragalactic radio bursts of
unknown origin. Recent polarimetric studies have shown that a noticeable
fraction of the repeating FRBs display irregular, short-time variations of the
Faraday rotation measure (RM). Moreover, evidence for rare propagation effects
such as Faraday conversion and polarized attenuation is seen in at least one
FRB repeater. Together, they suggest a highly variable magneto-active
circum-burst environment. In this paper, we report similar behavior in a
globular cluster pulsar binary system PSR B1744-24A. We observe irregular fast
changes of RM with both signs at random orbital phases as well as profile
changes of the circular polarization when the pulsar emission passes close to
the companion. The latter provides strong evidence for Faraday conversion and
circularly polarized attenuation. These similarities between PSR B1744-24A and
some FRB repeaters, as well as the possible binary-produced long-term
periodicity of two active repeaters, and the discovery of a nearby FRB in a
globular cluster, where pulsar binaries are common, all suggest that some
fraction of FRBs have binary companions.

    ",https://arxiv.org/pdf/2205.07917
Title:The Futility of Exoplanet Biosignatures,"
Abstract:  The ultimate goal of astrobiology is to determine the distribution and
diversity of life in the universe. But as the word ""biosignature"" suggests,
what will be detected is not life itself, but an observation implicating a
particular process associated with living systems. Technical constraints and
our limited access to other worlds suggest we are more likely to detect an
out-of-equilibrium suite of gasses than a writhing octopus. Yet, anything short
of a writhing octopus will raise skepticism among astrobiologists about what
has been detected. Resolving that skepticism requires a theory to delineate
processes due to life and those due solely to abiotic mechanisms. This poses an
existential question for the endeavor of life detection: How do astrobiologists
plan to detect life via features shared between non-living and living systems?
We argue that you cannot without an underlying theory of life. We illustrate
this by analyzing the hypothetical detection of an ""Earth 2.0"" exoplanet. In
the absence of a theory of life, we argue the community should focus on
identifying unambiguous features of life via four areas of active research:
understanding the principles of life on Earth, building life in the lab,
detecting life in the solar system and searching for technosignatures.
Ultimately, we ask, what exactly do astrobiologists hope to learn by searching
for life?

    ",https://arxiv.org/pdf/2205.07921
Title:Dark lenses through the dust: parallax microlensing events in the VVV,"
Abstract:  We use near-infrared photometry and astrometry from the VISTA Variables in
the Via Lactea (VVV) survey to analyse microlensing events containing annual
microlensing parallax information. These events are located in highly extincted
and low-latitude regions of the Galactic bulge typically off-limits to optical
microlensing surveys. We fit a catalog of $1959$ events previously found in the
VVV and extract $21$ microlensing parallax candidates. The fitting is done
using nested sampling to automatically characterise the multi-modal and
degenerate posterior distributions of the annual microlensing parallax signal.
We compute the probability density in lens mass-distance using the source
proper motion and a Galactic model of disc and bulge deflectors. By comparing
the expected flux from a main sequence lens to the baseline magnitude and
blending parameter, we identify 4 candidates which have probability $> 50$%
that the lens is dark. The strongest candidate corresponds to a nearby
($\approx0.78$ kpc), medium-mass ($1.46^{+1.13}_{-0.71} \ M_{\odot}$) dark
remnant as lens. In the next strongest, the lens is located at heliocentric
distance $\approx5.3$ kpc. It is a dark remnant with a mass of
$1.63^{+1.15}_{-0.70} \ M_{\odot}$. Both of those candidates are most likely
neutron stars, though possibly high-mass white dwarfs. The last two events may
also be caused by dark remnants, though we are unable to rule out other
possibilities because of limitations in the data.

    ",https://arxiv.org/pdf/2205.07922
Title:Model-independent constraints on the baryon fraction in the IGM from fast radio bursts and supernovae data,"
Abstract:  Fast Radio Bursts (FRBs) are millisecond-duration radio transients with an
observed dispersion measure ($DM$) greater than the expected Milky Way
contribution, which suggests that such events are of extragalactic origin.
Although some models have been proposed to explain the physics of the pulse,
the mechanism behind the FRBs emission still unknown. From FRBs data with known
host galaxies, the redshift is directly measured and can be combined with
estimates of the $DM$ to constrain the cosmological parameters, such as the
baryon number density and the Hubble constant. However, the poor knowledge of
the fraction of baryonic mass in the intergalactic medium ($f_{IGM}$) and its
degeneracy with the cosmological parameters impose limits on the cosmological
application of FRBs. In this work we present a model-independent method to
determine the evolution of $f_{IGM}$, combining the latest FRBs observations
with localized host galaxy and current supernovae data. In our analysis we
consider constant and time-dependent $f_{IGM}$ parameterizations and show,
through a Bayesian model selection analysis, that there is a strong evidence in
favor of a growing evolution of $f_{IGM}$ with redshift.

    ",https://arxiv.org/pdf/2205.07926
Title:Oscillating Magnetized Color Superconducting Quark Stars,"
Abstract:  The main objective of this work is to study the structure, composition, and
oscillation modes of color superconducting quark stars with intense magnetic
fields. We adopted the MIT bag model within the color superconductivity CFL
framework, and we included the effects of strong magnetic fields to construct
the equation of state of stable quark matter. We calculated observable
quantities, such as the mass, radius, frequency, and damping time of the
oscillation fundamental $f$ mode of quark stars, taking into account current
astrophysical constraints. The results obtained show that color superconducting
magnetized quark stars satisfy the constraints imposed by the observations of
massive pulsars and gravitational wave events. Furthermore, the quantities
associated with the oscillation $f$ mode of these objects fit the universal
relationships for compact objects. In the context of the new multi-messenger
gravitational wave astronomy era and the future asteroseismology of neutron
stars, we hope that our results contribute to the understanding of the behavior
of dense matter and compact objects.

    ",https://arxiv.org/pdf/2205.07928
"Title:Dusty, Self-Obscured Transients from Stellar Mergers and Common Envelope Phases","
Abstract:  We discuss the central role that dust condensation plays in shaping the
observational appearance of outflows from coalescing binary systems. As
binaries enter into a common envelope phase or merger, they shock-heat and
expel material into their surroundings. Depending on the properties of the
merging system, this material can expand to the point where molecules and dust
form, dramatically increasing the gas opacity. We use the existing population
of Luminous Red Novae (LRNe) to constrain the thermodynamics of these ejecta,
then apply our findings to the progressive obscuration of merging systems in
the lead in to their coalescence. Compact progenitor stars near the main
sequence or in the Hertzsprung gap along with massive progenitor stars have
sufficiently hot circumstellar material to remain unobscured by dust. By
contrast, more extended, low-mass giants should become completely optically
obscured by dust formation in the circumbinary environment. We predict that
approximately half of stellar merger and common envelope transients for
solar-mass stars will be dusty, infrared-luminous sources. The dusty, infrared
transients will selectively trace the population of systems that may
successfully eject their common envelopes, while the unobscured, optical
transients correspond to the LRNe population of stellar mergers.

    ",https://arxiv.org/pdf/2205.07929
Title:Exomoons as sources of white dwarf pollution,"
Abstract:  Polluted white dwarfs offer a unique way to study the bulk compositions of
exoplanetary material, but it is not always clear if this material originates
from comets, asteroids, moons, or planets. We combine N-body simulations with
an analytical model to assess the prevalence of extrasolar moons as white dwarf
(WD) polluters. Using a sample of observed polluted white dwarfs we find that
the extrapolated parent body masses of the polluters are often more consistent
with those of many solar system moons, rather than solar-like asteroids. We
provide a framework for estimating the fraction of white dwarfs currently
undergoing observable moon accretion based on results from simulated white
dwarf planetary and moon systems. Focusing on a three-planet white dwarf system
of Super-Earth to Neptune-mass bodies, we find that we could expect about one
percent of such systems to be currently undergoing moon accretions as opposed
to asteroid accretion.

    ",https://arxiv.org/pdf/2205.07935
Title:Pseudostreamer influence on flux rope evolution,"
Abstract:  A critical aspect of solar activity is the coupling between eruptions and the
surrounding coronal magnetic field, which determines the trajectory and
morphology of the eruptive event. Pseudostreamers (PSs) are coronal magnetic
structures formed by arcs of twin loops capped by magnetic field lines from
coronal holes of the same polarity that meet at a central spine. They contain a
single magnetic null point in the spine, potentially influencing the evolution
of nearby flux ropes (FRs). To understand the net effect of the PS on FR
eruptions is first necessary to study diverse and isolated FR-PS scenarios,
which are not influenced by other magnetic structures. We performed numerical
simulations in which a FR structure is in the vicinity of a PS magnetic
configuration. The combined magnetic field of the PS and the FR results in the
formation of two magnetic null points. We evolve this scenario by numerically
solving the magnetohydrodynamic equations in 2.5D. The simulations consider a
fully ionised compressible ideal plasma in the presence of a gravitational
field and a stratified atmosphere. We find that the dynamic behaviour of the FR
can be categorised into three different classes based on the FR trajectories
and whether it is eruptive or confined. Our analysis indicates that the
magnetic null points are decisive in the direction and intensity of the FR
deflection and their hierarchy depends on the topological arrangement of the
scenario. Moreover, the PS lobe acts as a magnetic cage enclosing the FR. We
report that the total unsigned magnetic flux of the cage is a key parameter
defining whether the FR is ejected or not.

    ",https://arxiv.org/pdf/2205.07936
Title:The Optical Depth of Foregrounds for the Highest Redshift 21 cm Signals,"
Abstract:  Foreground emission makes it difficult to detect the highly-redshifted
cosmological 21 cm signal at any frequency. However, at low frequencies
foregrounds are likely to become optically thick, which would make it
completely impossible to see a 21 cm signal behind them. To find out which
regions of the sky might be optically thick for the highest redshifts of the 21
cm signal, we fit the measurements from LWA1 and the Haslam 408 MHz map with a
two-component spectral model and calculate the frequency-dependent foreground
optical depth point-by-point across the sky. Limitations of the current data
prevent us from making any strong conclusions at high statistical significance,
but there is suggestive evidence ($\sim1\sigma$) that as much as 25% of the sky
could be obscured for the highest redshift 21 cm signals.

    ",https://arxiv.org/pdf/2205.07941
Title:The Proper Motion of the Pulsar J1124-5916 in the Galactic Supernova Remnant G292.0+1.8,"
Abstract:  We present the first direct measurement of the proper motion of pulsar
J1124-5916 in the young, oxygen-rich supernova remnant G292.0+1.8. Using deep
Chandra ACIS-I observations from 2006 and 2016, we measure a positional change
of $0.^{\prime\prime}21$ $\pm$ $0.^{\prime\prime}05$ over the $\sim$ 10 year
baseline, or $\sim$ $0.^{\prime\prime}02$ yr$^{-1}$. At a distance of 6.2 $\pm$
0.9 kpc, this corresponds to a kick velocity in the plane of the sky of
$\mathrm{612\pm 152\,km \, s^{-1}}$. We compare this direct measurement against
the velocity inferred from estimates based on the center of mass of the ejecta.
Additionally, we use this new proper motion measurement to compare the motion
of the neutron star to the center of expansion of the optically emitting
ejecta. We derive an age estimate for the supernova remnant of $\gtrsim$ 2000
years. The high measured kick velocity is in line with recent studies of high
proper motion neutron stars in other Galactic supernova remnants, and
consistent with a hydrodynamic origin to the neutron star kick.

    ",https://arxiv.org/pdf/2205.07951
Title:The Ages of Galactic Bulge Stars with Realistic Uncertainties,"
Abstract:  Using modern isochrones with customized physics and carefully considered
statistical techniques, we recompute the age distribution for a sample of 91
micro-lensed dwarfs in the Galactic bulge presented by Bensby et al. (2017) and
do not produce an age distribution consistent with their results. In
particular, our analysis finds that only 15 of 91 stars have ages younger than
7 Gyr, compared to their finding of 42 young stars in the same sample. While we
do not find a constituency of very young stars, our results do suggest the
presence of an $\sim8$ Gyr population at the highest metallicities, thus
contributing to long-standing debate about the age--metallicity distribution of
the Galactic bulge. We supplement this with attempts at independent age
determinations from two sources of photometry, BDBS and \textit{Gaia}, but find
that the imprecision of photometric measurements prevents reliable age and age
uncertainty determinations. Lastly, we present age uncertainties derived using
a first-order consideration of global modeling uncertainties in addition to
standard observational uncertainties. The theoretical uncertainties are based
on the known variance of free parameters in the 1D stellar evolution models
used to generate isochrones, and when included, result in age uncertainties of
$2$--$5$ Gyr for this spectroscopically well-constrained sample. These error
bars, which are roughly twice as large as typical literature values, constitute
realistic lower limits on the true age uncertainties.

    ",https://arxiv.org/pdf/2205.07964
Title:Searching for supernova neutrinos with GW memory triggers,"
Abstract:  Anisotropic neutrino emission from a core-collapse supernova (CCSN) causes a
permanent change in the local space-time metric, called the gravitational wave
(GW) memory. Long considered unobservable, this effect will be detectable in
the near future, at deci-Hertz GW interferometers. I will present a novel idea,
where observations of the neutrino GW memory from CCSNe will enable
time-triggered searches of supernova neutrinos at megaton (Mt) scale detectors,
which will open a new avenue to studying supernova neutrinos.

    ",https://arxiv.org/pdf/2205.07966
Title:X-rays in Cepheids: Identifying Low-Mass Companions of Intermediate-Mass Stars,"
Abstract:  X-ray observations have been made of a sample of 20 classical Cepheids,
including two new observations (Polaris and {\it l} Car) reported here. The
occurrence of X-ray flux around the pulsation cycle is discussed. Three
Cepheids are detected ($\delta$ Cep, $\beta$ Dor, and Polaris). X-rays have
also been detected from the low--mass F, G, and K companions of 4 Cepheids
(V473 Lyr, R Cru, V659 Cen, and W Sgr), and one hot companion (S Mus). Upper
limits on the X-ray flux of the remaining Cepheids provide an estimate that
28\% have low mass companions. This fraction of low--mass companions in
intermediate mass Cepheids is significantly lower than expected from random
pairing with the field IMF. Combining the companion fraction from X-rays with
that from ultraviolet observations results in a binary/multiple fraction of
57\% $\pm$12\% for Cepheids with the ratios q $>$ 0.1 and separations a $>$ 1
au. This is a lower limit since M stars are not included. X-ray observations
detect less massive companions than other existing studies of intermediate mass
stars. Our measured occurrence rate of unresolved, low-mass companions to
Cepheids suggests that intermediate-period binaries derive from a combination
of disk and core fragmentation and accretion. This yields a hybrid mass-ratio
distribution that is skewed toward small values compared to a uniform
distribution but is still top-heavy compared to random pairings drawn from the
IMF.

    ",https://arxiv.org/pdf/2205.07967
Title:Can the Distance-Redshift Relation Be Determined from Correlations Between Luminosities?,"
Abstract:  We explore whether an independent determination of the distance-redshift
relation, and hence cosmological model parameters, can be obtained from the
apparent correlations between two different waveband luminosities or fluxes, as
has been claimed in recent works using the X-ray and ultraviolet luminosities
and fluxes of quasars. We show that such an independent determination is
possible only if the correlation between luminosities is obtained independent
of the cosmological model, and measured fluxes and redshifts; for example,
being based on sound theoretical models or unrelated observations. In
particular, we show that if the correlation is determined empirically from two
luminosities obtained from fluxes and redshifts, then the method suffers from
circularity. In case, as claimed in recent works, the observed correlation
between fluxes in very narrow redshift bins are used as proxy for the
luminosity correlation, then we show that one is dealing with a pure tautology
with no information on distances and cosmological model. We argue that the
problem arises because of the incomplete treatment of the correlation and we
use numerical methods with a joint X-ray and ultraviolet quasar data set to
demonstrate this shortcoming.

    ",https://arxiv.org/pdf/2205.07981
Title:The Cosmic Large-Scale Structure in X-rays (CLASSIX) cluster survey IV: Superclusters in the local Universe at z <= 0.03,"
Abstract:  It is important to map the large-scale matter distribution in the local
Universe for cosmological studies, such as the tracing of the large-scale
peculiar velocity flow, the characterisation of the environment for different
astronomical objects, and for precision measurements of cosmological
parameters. We used X-ray luminous clusters to map this matter distribution and
find that about 51% of the groups and clusters are members of superclusters
which occupy only a few percent of the volume. In this paper we provide a
detailed description of these large-scale structures. With a friends-to-friends
algorithm, we find eight superclusters with a cluster overdensity ratio of at
least two with five or more galaxy group and cluster members in the cosmic
volume out to z = 0.03. The four most prominent ones are the Perseus-Pisces,
the Centaurus, the Coma, and the Hercules supercluster, with lengths from about
40 to over 100 Mpc and estimated masses of 0.6 - 2.2 10^16 Msun. The largest of
these structures is the Perseus-Pisces supercluster. The four smaller
superclusters include the Local and the Abell 400 supercluster and two
superclusters in the constellations Sagittarius and Lacerta. We provide
detailed maps, member catalogues, and physical descriptions of the eight
superclusters. By constructing superclusters with a range of cluster
sub-samples with different lower X-ray luminosity limits, we show that the main
structures are always reliably recovered.

    ",https://arxiv.org/pdf/2205.07984
Title:Optimal method for reconstructing polychromatic maps from broadband observations with an aysmmetric antenna pattern,"
Abstract:  Broadband time-ordered data obtained from telescopes with a
wavelength-dependent, asymmetric beam pattern can be used to extract maps at
multiple wavelengths from a single scan. This technique is especially useful
when collecting data on cosmic phenomena such as the Cosmic Microwave
Background (CMB) radiation, as it provides the ability to separate the CMB
signal from foreground contaminants. We develop a method to determine the
optimal linear combinations of wavelengths (""colors"") that can be reconstructed
for a given telescope design and the number of colors that are measurable with
high signal-to-noise ratio. The optimal colors are found as eigenvectors of a
matrix derived from the inverse noise covariance matrix. When the telescope is
able to scan the sky isotropically, it is useful to transform to a spherical
harmonic basis, in which this matrix has a particularly simple form. We propose
using the optimal colors determined from the isotropic case even when the
actual scanning pattern is not isotropic (e.g., covers only part of the sky).
We perform simulations showing that maps in multiple colors can be
reconstructed accurately from both full-sky and partial-sky scans. Although the
original motivation for this research comes from mapping the CMB, this method
of polychromatic map-making will have broader applications throughout
astrophysics.

    ",https://arxiv.org/pdf/2205.07988
Title:Revisit the periodicity of SGR J1935+2154 bursts with updated sample,"
Abstract:  Since FRB 200428 has been found to be associated with an X-ray burst from the
Galactic magnetar SGR J1935+2154, it is interesting to explore whether the
magnetar bursts also follow the similar active periodic behavior as some
repeating FRBs. Previous studies show that there is possible period about 230
day in SGR J1935+2154 bursts. Here, we collected an updated burst sample from
SGR J1935+2154, including all bursts reported by Fermi/GBM and GECAM till 2022
January. We also developed a targeted search pipeline to reveal more bursts
from SGR J1935+2154 in the Fermi/GBM data from 2008 August to 2014 December
(i.e. before the first burst detected by Swift/BAT). With this burst sample, we
re-analyzed the possible periodicity of SGR J1935+2154 bursts using the Period
Folding and Lomb-Scargle Periodogram methods. Our results show that the
periodicity $\sim$238 day reported in literature is probably fake and the
observation effects may introduce false periods (i.e. 55 day) according to
simulation tests. We find that, for the current burst sample, the most probable
period is 126.88$\pm$2.05 day, which could be interpreted as the precession of
the magnetar. However, we note that the whole burst history is very complicated
and difficult to be perfectly accommodated with any period reported thus far,
therefore more monitoring observations of SGR J1935+2154 are required to test
any periodicity hypothesis.

    ",https://arxiv.org/pdf/2205.08003
Title:GaiaHub: A method for combining data from the Gaia and Hubble space telescopes to derive improved proper motions for faint stars,"
Abstract:  We present GaiaHub, a publicly available tool that combines $Gaia$
measurements with $Hubble$ $Space$ $Telescope$ ($HST$) archival images to
derive proper motions (PMs). It increases the scientific impact of both
observatories beyond their individual capabilities. $Gaia$ provides PMs across
the whole sky, but the limited mirror size and time baseline restrict the best
PM performance to relatively bright stars. $HST$ can measure accurate PMs for
much fainter stars over a small field, but this requires two epochs of
observation which are not always available. GaiaHub yields considerably
improved PM accuracy compared to $Gaia$-only measurements, especially for faint
sources $(G \gtrsim 18)$, requiring only a single epoch of $HST$ data observed
more than $\sim 7$ years ago (before 2012). This provides considerable
scientific value especially for dynamical studies of stellar systems or
structures in and beyond the Milky Way (MW) halo, for which the member stars
are generally faint. To illustrate the capabilities and demonstrate the
accuracy of GaiaHub, we apply it to samples of MW globular clusters (GCs) and
classical dwarf spheroidal (dSph) satellite galaxies. This allows us, e.g., to
measure the velocity dispersions in the plane of the sky for objects out to and
beyond $\sim 100$ kpc. We find, on average, mild radial velocity anisotropy in
GCs, consistent with existing results for more nearby samples. We observe a
correlation between the internal kinematics of the clusters and their
ellipticity, with more isotropic clusters being, on average, more round. Our
results also support previous findings that Draco and Sculptor dSph galaxies
appear to be radially anisotropic systems.

    ",https://arxiv.org/pdf/2205.08009
Title:Limit on the dark matter mass from its interaction with photons,"
Abstract:  In this work, we explore the phenomenology of generalized dark matter (GDM)
which interacts with photons ($\gamma$). We assume that DM establishes elastic
scattering with $\gamma$ when it has already become nonrelativistic, otherwise
the abundance of DM today is disfavored by current observations. Within this
scenario, the equation of state (EoS) of DM is determined by its mass
($m_\chi$) and the DM-$\gamma$ scattering cross-section. The distinctive
imprints of a nonzero EoS of DM on CMB angular power spectrum allow us to set a
lower limit on $m_\chi$ with Planck 2018 data alone, i.e., $m_{\chi} > 8.7$ keV
at $95\%$ C.L. In the study of cosmic concordance problems, we find that the
GDM scenario preserves the sound horizon ($r_s(z_*)$) predicted in the fiducial
$\Lambda$CDM model, and thus does not solve the $H_0$ tension. When performing
the joint analysis of Planck+LSS datasets, the best-fit $S_8= 0.785\pm 0.017$
closely matches the given $S_8$ prior. This suggests that the GDM scenario can
be counted as a viable candidate to restore the $S_8$ ($\sigma_{8}$) tension.

    ",https://arxiv.org/pdf/2205.08070
Title:Precise Dynamical Masses of Epsilon Indi Ba and Bb: Evidence of Slowed Cooling at the L/T Transition,"
Abstract:  We report individual dynamical masses of $66.92 \pm 0.36 \; M_{Jup}$ and
$53.25 \pm 0.29 \; M_{Jup}$ for the binary brown dwarfs $\varepsilon$ Indi Ba
and Bb, measured from long term ($\approx 10$ yr) relative orbit monitoring and
absolute astrometry monitoring data on the VLT. Relative astrometry with NACO
fully constrains the Keplerian orbit of the binary pair, while absolute
astrometry with FORS2 measures the system's parallax and mass ratio. We find a
parallax consistent with the Hipparcos and Gaia values for $\varepsilon$ Indi
A, and a mass ratio for $\varepsilon$ Indi Ba to Bb precise to better than
$0.2\%$. $\varepsilon$ Indi Ba and Bb have spectral types T1-1.5 and T6,
respectively. With an age of $3.5^{+0.8}_{-1.0}$ Gyr from $\varepsilon$ Indi
A's activity, these brown dwarfs provide some of the most precise benchmarks
for substellar cooling models. Assuming coevality, the very different
luminosities of the two brown dwarfs and our moderate mass ratio imply a steep
mass-luminosity relationship $L \propto M^{5.37 \pm 0.08}$ that can be
explained by a slowed cooling rate in the L/T transition, as previously
observed for other L/T binaries. Finally, we present a periodogram analysis of
the near-infrared photometric data, but find no definitive evidence of periodic
signals with a coherent phase.

    ",https://arxiv.org/pdf/2205.08077
