Ttile,Annotation,PDF 
Title:Discovery of a highly magnetic He-sdO star from a double-degenerate binary merger,"
Abstract:  Helium-rich hot subdwarf stars of spectral type O (He-sdO) are considered
prime candidates for stellar merger remnants. Such events should lead to the
generation of strong magnetic fields. However, no magnetic He-sdO has yet been
unambiguously discovered despite the high magnetic rate (20%) among white dwarf
stars, the progeny of hot subdwarfs. Here we present the discovery of a strong
magnetic field (B = 353 $\pm$ 10 kG) from Zeeman-split hydrogen, helium, and
metal lines in the optical X-SHOOTER spectrum of an He-sdO and present the
first spectroscopic analysis of any magnetic hot subdwarf. For this we used
line-blanketed Tlusty non-local thermodynamic equilibrium models and assumed a
simple homogeneous magnetic field. The derived atmospheric parameters
$T_\mathrm{eff}$ = 44900 $\pm$ 1000 K and log g = 5.93 $\pm$ 0.15 are typical
for He-sdO stars, while the star is less hydrogen-poor than most He-sdOs at log
n(He)/n(H) = +0.28 $\pm$ 0.10. The star is a slow rotator ($v_\mathrm{rot}\sin
i$ < 40 km s$^{-1}$). Its chemical composition is N-rich and C- and O-poor, and
the Si and S abundances are close to solar. Combining the atmospheric
parameters with Gaia parallax and photometry, the stellar radius and luminosity
are found to be typical for He-sdOs and place the star on the helium main
sequence in the Hertzsprung-Russell diagram. Its mass of $0.93^{+0.44}_{-0.30}$
$M_\odot$, although uncertain, appears to be remarkably high. The strong
magnetic field along with the atmospheric parameters and metal abundances
provide overwhelming evidence for the double-degenerate merger scenario.

    ",https://arxiv.org/pdf/2201.08146
Title:TeV and keV-MeV Excesses as Probes for Hadronic Process in BL Lacertaes,"
Abstract:  A hard TeV $\gamma$-ray component excess over the single-zone leptonic model
prediction (TeV excess) is observed in the spectral energy distributions (SEDs)
of some BL Lacs. Its origin is uncertain. We revisit this issue with four BL
Lacs (1ES 0229+200, 1ES 0347--121, 1ES 1101--232, and H2356--309), in which the
TeV excess is detected in their intrinsic SEDs. We represent their SEDs with a
single-zone leptohadronic model, where radiations of the electrons and protons
as well as the cascade electrons produced by the $\gamma\gamma$ and p$\gamma$
interactions within their jets are considered. We show that the observed SEDs
below the GeV gamma-ray band are attributed to the synchrotron radiations and
self-Compton process of the primary electrons, and the TeV excess is explained
with the $\gamma$-ray emission from the p$\gamma$ process via the $\pi^{0}$
decay. The cascade emission of the electrons produced via the $\gamma\gamma$
and p$\gamma$ interactions results in a keV-MeV excess in the SEDs, illustrated
as a bump or plateau. This extra photon field enhances the production of TeV
photons from the $p\gamma$ process, resulting in a reduction of the proton
power by about one order of magnitude. However, the derived powers are still
3--4 orders of magnitude larger than the Eddington limit, being challenged by
the current black hole accretion physics. Applying our model to Mrk 421, we
propose that synergic observations with current and upcoming TeV and keV-MeV
telescopes for its tentative TeV and MeV excesses can give insights to the
hadronic process in its jet.

    ",https://arxiv.org/pdf/2201.08148
Title:Parameterizing the Outflow from a Central Black Hole in Dwarf Spheroidal Galaxies: A 3D Hydrodynamic Simulation,"
Abstract:  Large galaxies harbor massive central black holes and their feedback causes a
substantial impact in their evolution. Recently, observations suggested that
dwarf galaxies might host black holes in their centers, but with lower masses
(intermediate-mass black holes - IMBH). The impact of such IMBHs on the
evolution of the dwarf spheroidal galaxies (dSphs), however, has not been so
far properly analysed. In this work, we investigate the effects of an outflow
from an IMBH on the gas dynamics in dSph galaxies by means of non-cosmological,
three-dimensional hydrodynamic simulations, letting the galactic gas
distribution evolve over 3 Gyr under the influence of the IMBH's outflow and
supernova feedback. All simulations have a numerical resolution of 20.0 pc
cell$^{-1}$. Two scenarios are considered to infer the differences in the
propagation of the outflow, one with a homogeneous ISM and another one with
inhomogeneities caused by supernovae feedback. A minimal initial speed and a
minimal initial density are required for the outflow to propagate, with the
values depending on the conditions of the medium. In an unperturbed medium, the
outflow propagates freely in both directions with the same velocity (lower than
the initial one), removing a small fraction of the gas from the galaxy (the
exact fraction depends on the initial physical conditions of the outflow).
However, in an inhomogeneous ISM, the impact of the outflow is substantially
reduced, and its contribution to the removal of gas from the galaxy is almost
negligible.

    ",https://arxiv.org/pdf/2201.08172
"Title:BeyondPlanck XIII. Intensity foreground sampling, degeneracies, and priors","
Abstract:  We present the intensity foreground algorithms and model employed within the
BeyondPlanck analysis framework. The BeyondPlanck analysis is aimed at
integrating component separation and instrumental parameter sampling within a
global framework, leading to complete end-to-end error propagation in the
$Planck$ Low Frequency Instrument (LFI) data analysis. Given the scope of the
BeyondPlanck analysis, a limited set of data is included in the component
separation process, leading to foreground parameter degeneracies. In order to
properly constrain the Galactic foreground parameters, we improve upon the
previous $\texttt{Commander}$ component separation implementation by adding a
suite of algorithmic techniques. These algorithms are designed to improve the
stability and computational efficiency for weakly constrained posterior
distributions. These are: 1) joint foreground spectral parameter and amplitude
sampling, building on ideas from Miramare; 2) component-based monopole
determination; 3) joint spectral parameter and monopole sampling; and 4)
application of informative spatial priors for component amplitude maps. We find
that the only spectral parameter with a significant signal-to-noise ratio using
the current BeyondPlanck data set is the peak frequency of the anomalous
microwave emission component, for which we find $\nu_{\mathrm{p}}=25.3\pm0.5$
GHz; all others must be constrained through external priors. Future works will
be aimed at integrating many more data sets into this analysis, both map and
time-ordered based, thereby gradually eliminating the currently observed
degeneracies in a controlled manner with respect to both instrumental
systematic effects and astrophysical degeneracies. When this happens, the
simple LFI-oriented data model employed in the current work will need to be
generalized to account for both a richer astrophysical model and additional
instrumental effects.

    ",https://arxiv.org/pdf/2201.08188
Title:Machine Learning to Decipher the Astrophysical Processes at Cosmic Dawn,"
Abstract:  The cosmic 21-cm line of hydrogen is expected to be measured in detail by the
next generation of radio telescopes. The enormous dataset from future 21-cm
surveys will revolutionize our understanding of early cosmic times. We present
a machine learning approach that uses emulation in order to uncover the
astrophysics in the epoch of reionization and cosmic dawn. Using a
seven-parameter astrophysical model that covers a very wide range of possible
21-cm signals, over the redshift range $6$ to $30$ and wavenumber range $0.05 \
\rm{Mpc}^{-1}$ to $1 \ \rm{Mpc}^{-1}$ we emulate the 21-cm power spectrum with
a typical accuracy of $10 - 20\%$. As a realistic example, we train an emulator
using the 21-cm power spectrum with an optimistic model for observational noise
as expected for the Square Kilometre Array (SKA). Fitting to mock SKA data
results in a typical measurement accuracy of $5\%$ in the optical depth to the
CMB, $30\%$ in the star-formation efficiency of galactic halos, and a factor of
$3.5$ in the X-ray efficiency of galactic halos; the latter two parameters are
currently uncertain by orders of magnitude. In addition to standard
astrophysical models, we also consider two exotic possibilities of strong
excess radio backgrounds at high redshifts. We use a neural network to identify
the type of radio background present in the 21-cm power spectrum, with an
accuracy of $87\%$ for mock SKA data.

    ",https://arxiv.org/pdf/2201.08205
Title:Shallowness of circulation in hot Jupiters -- Advancing the Ohmic dissipation model,"
Abstract:  The inflated radii of giant short-period extrasolar planets collectively
indicate that the interiors of hot Jupiters are heated by some anomalous energy
dissipation mechanism. Although a variety of physical processes have been
proposed to explain this heating, recent statistical evidence points to the
confirmation of explicit predictions of the Ohmic dissipation theory, elevating
this mechanism as the most promising candidate for resolving the radius
inflation problem. In this work, we present an analytic model for the
dissipation rate and derive a simple scaling law that links the magnitude of
energy dissipation to the thickness of the atmospheric weather layer. From this
relation, we find that the penetration depth influences the Ohmic dissipation
rate by an order of magnitude. We further investigate the weather layer depth
of hot Jupiters from the extent of their inflation and show that, depending on
the magnetic field strength, hot Jupiter radii can be maintained even if the
circulation layer is relatively shallow. Additionally, we explore the evolution
of zonal wind velocities with equilibrium temperature by matching our analytic
model to statistically expected dissipation rates. From this analysis, we
deduce that the wind speed scales approximately as
$1/\sqrt{T_\mathrm{eq}-T_0}$, where $T_0$ is a constant that equals $T_0 \sim
1000~\mathrm{K}-1800~\mathrm{K}$ depending on planet-specific parameters
(radius, mass, etc.). This work outlines inter-related constraints on the
atmospheric flow and the magnetic field of hot Jupiters and provides a
foundation for future work on the Ohmic heating mechanism.

    ",https://arxiv.org/pdf/2201.08209
Title:Optical Observations of star clusters NGC 1513 and NGC 4147; white dwarf WD1145+017 and $K$ band imaging of star forming region Sh2-61 with the 3.6 meter Devasthal Optical Telescope,"
Abstract:  The $UBVRI$ CCD photometric data of open star cluster NGC 1513 are obtained
with the 3.6-m Indo-Belgian Devasthal optical telescope (DOT). Analyses of the
GAIA EDR3 astrometric data have identified 106 possible cluster members. The
mean proper motion of the cluster is estimated as
$\mu_{\alpha}Cos{\delta}=1.29\pm0.02$ and $\mu_{\delta}=-3.74\pm0.02$ mas
yr$^{-1}$. Estimated values of reddening $E(B-V)$ and distance to the NGC 1513
are 0.65$\pm$0.03 mag and 1.33$\pm$0.1 kpc respectively. An age of $225\pm25$
Myr is assigned to the cluster by comparing theoretical isochrones with deep
observed cluster sequence. Using observations taken with the 3.6-m DOT, values
of distance and age of the galactic globular cluster NGC 4147 are estimated as
$18.2\pm0.2$ Kpc and $14\pm2$ Gyr respectively. The optical observations of
planetary transit around white dwarf WD1145+017 and $K$-band imaging of
star-forming region Sharpless Sh 2-61 demonstrate observing capability of 3.6-m
DOT. Optical and near-infrared observations of celestial objects and events are
being carried out routinely with the 3.6-m DOT. They indicate that the
performance of the telescope is at par with those of other similar telescopes
located elsewhere in the world. We therefore state that this observing facility
augurs well for multi-wavelength astronomy including study of astrophysical
jets.

    ",https://arxiv.org/pdf/2201.08285
Title:Comparing weak lensing peak counts in baryonic correction models to hydrodynamical simulations,"
Abstract:  Next-generation weak lensing (WL) surveys, such as by the Vera Rubin
Observatory's LSST, the $\textit{Roman}$ Space Telescope, and the
$\textit{Euclid}$ space mission, will supply vast amounts of data probing
small, highly nonlinear scales. Extracting information from these scales
requires higher-order statistics and the controlling of related systematics
such as baryonic effects. To account for baryonic effects in cosmological
analyses at reduced computational cost, semi-analytic baryonic correction
models (BCMs) have been proposed. Here, we study the accuracy of BCMs for WL
peak counts, a well studied, simple, and effective higher-order statistic. We
compare WL peak counts generated from the full hydrodynamical simulation
IllustrisTNG and a baryon-corrected version of the corresponding dark
matter-only simulation IllustrisTNG-Dark. We apply galaxy shape noise expected
at the depths reached by DES, KiDS, HSC, LSST, $\textit{Roman}$, and
$\textit{Euclid}$. We find that peak counts in BCMs are (i) accurate at the
percent level for peaks with $\mathrm{S/N}<4$, (ii) statistically
indistinguishable from IllustrisTNG in most current and ongoing surveys, but
(iii) insufficient for deep future surveys covering the largest solid angles,
such as LSST and $\textit{Euclid}$. We find that BCMs match individual peaks
accurately, but underpredict the amplitude of the highest peaks. We conclude
that existing BCMs are a viable substitute for full hydrodynamical simulations
in cosmological parameter estimation from beyond-Gaussian statistics for
ongoing and future surveys with modest solid angles. For the largest surveys,
BCMs need to be refined to provide a more accurate match, especially to the
highest peaks.

    ",https://arxiv.org/pdf/2201.08320
Title:128 Microlensing Events from the Three Years of Zwicky Transient Facility Phase One,"
Abstract:  Microlensing events have historically been discovered throughout the Galactic
bulge and plane by surveys designed solely for that purpose. We conduct the
first multi-year search for microlensing events on the Zwicky Transient
Facility (ZTF), an all-sky optical synoptic survey that observes the entire
visible Northern sky every few nights. We discover 128 high quality
microlensing events in the three years of ZTF-I using the bulk lightcurves in
the ZTF Public Data Release 5. We find an excess of long-duration Galactic
plane events when comparing our results to both previous surveys and
simulations. 35 of our events are found outside of the Galactic plane ($|b|
\geq 15^\circ$), nearly tripling the number of previously discovered events in
the stellar halo from surveys pointed toward the Magellanic Clouds and the
Andromeda Galaxy. We also record 1690 ongoing candidate events as potential
microlensing that can continue to be observed by ZTF-II for identification. The
scalable and computationally efficient methods developed in this work can be
applied to future synoptic surveys such as the Rubin Observatory's Legacy
Survey of Space and Time and the Nancy Grace Roman Space Telescope as they
attempt to find microlensing events in even larger and deeper datasets.

    ",https://arxiv.org/pdf/2201.08335
Title:Dynamically Tagged Groups of Metal-Poor Stars II. The Radial Velocity Experiment Data Release 6,"
Abstract:  Orbital characteristics based on Gaia Early Data Release 3 astrometric
parameters are analyzed for ${\sim} 8,000$ metal-poor stars ([Fe/H] $\leq
-0.8$) compiled from the RAdial Velocity Experiment (RAVE) Data Release 6.
Selected as metal-poor candidates based on broadband photometry, RAVE collected
moderate-resolution ($R \sim 7,500$) spectra in the region of the Ca triplet
for these stars. About $20\%$ of the stars in this sample also have
medium-resolution ($1,200 \lesssim R \lesssim 2,000$) validation spectra
obtained over a four-year campaign from $2014$ to $2017$ with a variety of
telescopes. We match the candidate stars to photometric metallicity
determinations from the Huang et al. recalibration of the Sky Mapper Southern
Survey Data Release 2. We obtain dynamical clusters of these stars from the
orbital energy and cylindrical actions using the \HDBSCAN ~unsupervised
learning algorithm. We identify $179$ Dynamically Tagged Groups (DTGs) with
between $5$ and $35$ members; $67$ DTGs have at least $10$ member stars. Milky
Way (MW) substructures such as Gaia-Sausage-Enceladus, the Metal-Weak Thick
Disk, the Splashed Disk, Thamnos, the Helmi Stream, and LMS-1 (Wukong) are
identified. Associations with MW globular clusters are determined for $10$
DTGs; no recognized MW dwarf galaxies were associated with any of our DTGs.
Previously identified dynamical groups are also associated with our DTGs, with
emphasis placed on their structural determination and possible new
identifications. We identify chemically peculiar stars as members of several
DTGs; we find $22$ DTGs that are associated with \textit{r}-process-enhanced
stars. Carbon-enhanced metal-poor (CEMP) stars are identified among the targets
with available spectroscopy, and we assign these to morphological groups
following the approach given by Yoon et al.

    ",https://arxiv.org/pdf/2201.08337
Title:Magnetic Field Evolution in Neutron Star Crusts: Beyond the Hall Effect,"
Abstract:  Neutron stars host the strongest magnetic fields that we know of in the
Universe. Their magnetic fields are the main means of generating their
radiation, either magnetospheric or through the crust. Moreover, the evolution
of the magnetic field has been intimately related to explosive events of
magnetars, which host strong magnetic fields, and their persistent thermal
emission. The evolution of the magnetic field in the crusts of neutron stars
has been described within the framework of the Hall effect and Ohmic
dissipation. Yet, this description is limited by the fact that the Maxwell
stresses exerted on the crusts of strongly magnetised neutron stars may lead to
failure and temperature variations. In the former case, a failed crust does not
completely fulfil the necessary conditions for the Hall effect. In the latter,
the variations of temperature are strongly related to the magnetic field
evolution. Finally, sharp gradients of the star's temperature may activate
battery terms and alter the magnetic field structure, especially in weakly
magnetised neutron stars. In this review, we discuss the recent progress made
on these effects. We argue that these phenomena are likely to provide novel
insight into our understanding of neutron stars and their observable
properties.

    ",https://arxiv.org/pdf/2201.08345
Title:Accurate modeling of grazing transits using umbrella sampling,"
Abstract:  Grazing transits present a special problem for statistical studies of
exoplanets. Even though grazing planetary orbits are rare (due to geometric
selection effects), for many low to moderate signal-to-noise cases, a
significant fraction of the posterior distribution is nonetheless consistent
with a grazing geometry. A failure to accurately model grazing transits can
therefore lead to biased inferences even for cases where the planet is not
actually on a grazing trajectory. With recent advances in stellar
characterization, the limiting factor for many scientific applications is now
the quality of available transit fits themselves, and so the time is ripe to
revisit the transit fitting problem. In this paper, we model exoplanet transits
using a novel application of umbrella sampling and a geometry-dependent
parameter basis that minimizes covariances between transit parameters. Our
technique splits the transit fitting problem into independent Monte Carlo
sampling runs for the grazing, non-grazing, and transition regions of the
parameter space, which we then recombine into a single joint posterior
probability distribution using a robust weighting scheme. Our method can be
trivially parallelized and so requires no increase in the wall clock time
needed for computations. Most importantly, our method produces accurate
estimates of exoplanet properties for both grazing and non-grazing orbits,
yielding more robust results than standard methods for many common star-planet
configurations.

    ",https://arxiv.org/pdf/2201.08350
Title:Compact groups from semi-analytical models of galaxy formation -- III: purity and completeness of Hickson-like catalogues,"
Abstract:  Many catalogues of isolated compact groups of galaxies (CGs) have been
extracted using Hickson's criteria to identify isolated, dense systems of
galaxies, with at least three or four galaxies concordant in magnitude and
redshift. But is not clear to what extent the catalogues of CGs are complete
and reliable, relative to 3D truly isolated, dense groups. Using five different
semi-analytical models of galaxy formation (SAMs), we identify isolated dense
groups in 3D real space, containing at least three galaxies. We then build mock
redshift space galaxy catalogues and run a Hickson-like CG finder. We find that
the Hickson-like algorithm in redshift space is poor at recovering 3D CGs of at
least 3 galaxies, with a purity of $\sim 10\%$ and a completeness of $\sim
22\%$. Among the $\sim 90\%$ of spurious systems, typically $60\%$ are dense
structures that failed the 3D isolation criteria, while the remaining $40\%$
are chance alignments of galaxies along the line of sight, nearly all of which
are within regular groups, with some variation with the SAM used for the
analysis. In other words, while only $10\%$ of CGs are isolated dense groups,
as intended, half are dense structures embedded within larger groups, and
one-third are chance alignments within larger groups. The low completeness of
the extracted CG sample is mainly due to the flux limits of the selection
criteria. Our results suggest that a new observational algorithm to identify
compact groups in redshift space is required to obtain dense isolated galaxy
systems.

    ",https://arxiv.org/pdf/2201.08358
Title:Photochemical Runaway in Exoplanet Atmospheres: Implications for Biosignatures,"
Abstract:  About 2.5 billion years ago, microbes learned to harness plentiful solar
energy to reduce CO$_2$ with H$_2$O, extracting energy and producing O$_2$ as
waste. O$_2$ production from this metabolic process was so vigorous that it
saturated its photochemical sinks, permitting it to reach ""runaway"" conditions
and rapidly accumulate in the atmosphere despite its reactivity. Here we argue
that O$_2$ may not be unique: diverse gases produced by life may experience a
""runaway"" effect similar to O$_2$. This runaway occurs because the ability of
an atmosphere to photochemically cleanse itself of trace gases is generally
finite. If produced at rates exceeding this finite limit, even reactive gases
can rapidly accumulate to high concentrations and become potentially
detectable. Planets orbiting smaller, cooler stars, such as the M dwarfs that
are the prime targets for the James Webb Space Telescope (JWST), are especially
favorable for runaway due to their lower UV emission compared to higher-mass
stars. As an illustrative case study, we show that on a habitable exoplanet
with an H$_2$-N$_2$ atmosphere and net surface production of NH$_3$ orbiting an
M dwarf (the ""Cold Haber World"" scenario), the reactive biogenic gas NH$_3$ can
enter runaway, whereupon an increase in the surface production flux of one
order of magnitude can increase NH$_3$ concentrations by three orders of
magnitude and render it detectable by JWST in just two transits. Our work on
this and other gases suggests that diverse signs of life on exoplanets may be
readily detectable at biochemically plausible production rates.

    ",https://arxiv.org/pdf/2201.08359
Title:Simulations of AGN Driven Galactic Outflow Morphology and Content,"
Abstract:  Using a series of 3D relativistic hydrodynamical simulations of active
galactic nuclei (AGN) we investigate how AGN power, a clumpy ISM structure, and
AGN jet angle with respect to the galactic disk affect the morphology and
content of the resulting galactic outflow. For low power AGN across three
orders of magnitude of AGN luminosities ($10^{41}-10^{43}$ erg s$^{-1}$) our
simulations did not show significant changes to either the morphology or total
mass of the outflow. Changing the angle of the AGN jet with respect to the
galaxy did show small changes in the total outflow mass of a factor of 2-3.
Jets perpendicular to the galactic disk were created hot single phase outflows,
while jets close to parallel with the disk created the outflows were
multi-phase with equal parts warm and hot, and significant cold gas. Overall
The final morphology of low power AGN outflows depends primarily on how the jet
impacts and interacts with large, dense clouds in the clumpy ISM. These clouds
can disrupt, deflect, split, or suppress the jet preventing it from leaving the
galactic disk as a coherent structure. But for simulations with AGN
luminosities $> 10^{44}$ erg s$^{-1}$ the ISM played a minor role in
determining the morphology of the outflow with an undisrupted jet leaving the
disk. The final morphology of AGN outflows is different for low power AGNs vs.
high power AGNs with the final morphology of low power AGN outflows dependent
on the ISM structure within the first kpc surrounding the AGN.

    ",https://arxiv.org/pdf/2201.08360
"Title:Planet populations inferred from debris discs: insights from 178 debris systems in the ISPY, LEECH and LIStEN planet-hunting surveys","
Abstract:  We know little about the outermost exoplanets in planetary systems, because
our detection methods are insensitive to moderate-mass planets on wide orbits.
However, debris discs can probe the outer-planet population, because dynamical
modelling of observed discs can reveal properties of perturbing planets. We use
four sculpting and stirring arguments to infer planet properties in 178
debris-disc systems from the ISPY, LEECH and LIStEN planet-hunting surveys.
Similar analyses are often conducted for individual discs, but we consider a
large sample in a consistent manner. We aim to predict the population of
wide-separation planets, gain insight into the formation and evolution
histories of planetary systems, and determine the feasibility of detecting
these planets in the near future. We show that a `typical' cold debris disc
likely requires a Neptune- to Saturn-mass planet at 10-100 au, with some
needing Jupiter-mass perturbers. Our predicted planets are currently
undetectable, but modest detection-limit improvements (e.g. from JWST) should
reveal many such perturbers. We find that planets thought to be perturbing
debris discs at late times are similar to those inferred to be forming in
protoplanetary discs, so these could be the same population if newly formed
planets do not migrate as far as currently thought. Alternatively, young
planets could rapidly sculpt debris before migrating inwards, meaning that the
responsible planets are more massive (and located further inwards) than
debris-disc studies assume. We combine self-stirring and size-distribution
modelling to show that many debris discs cannot be self-stirred without having
unreasonably high masses; planet- or companion-stirring may therefore be the
dominant mechanism in many (perhaps all) debris discs. Finally, we provide
catalogues of planet predictions, and identify promising targets for future
planet searches.

    ",https://arxiv.org/pdf/2201.08369
Title:TESS Revisits WASP-12: Updated Orbital Decay Rate and Constraints on Atmospheric Variability,"
Abstract:  After observing WASP-12 in the second year of the primary mission, the
Transiting Exoplanet Survey Satellite (TESS) revisited the system in late 2021
during its extended mission. In this paper, we incorporate the new TESS
photometry into a reanalysis of the transits, secondary eclipses, and phase
curve. We also present a new $K_s$-band occultation observation of WASP-12b
obtained with the Palomar/Wide-field Infrared Camera instrument. The latest
TESS photometry spans three consecutive months, quadrupling the total length of
the TESS WASP-12 light curve and extending the overall time baseline by almost
two years. Based on the full set of available transit and occultation timings,
we find that the orbital period is shrinking at a rate of $-29.81 \pm 0.94$ ms
yr$^{-1}$. The additional data also increase the measurement precision of the
transit depth, orbital parameters, and phase-curve amplitudes. We obtain a
secondary eclipse depth of $466 \pm 35$ ppm, a $2\sigma$ upper limit on the
nightside brightness of 70 ppm, and a marginal $6\overset{\circ}{.}2 \pm
2\overset{\circ}{.}8$ eastward offset between the dayside hotspot and the
substellar point. The voluminous TESS dataset allows us to assess the level of
atmospheric variability on timescales of days, months, and years. We do not
detect any statistically significant modulations in the secondary eclipse depth
or day-night brightness contrast. Likewise, our measured $K_s$-band occultation
depth of $2810 \pm 390$ ppm is consistent with most $\sim$2.2 $\mu$m
observations in the literature.

    ",https://arxiv.org/pdf/2201.08370
Title:AGN Light Echoes and the Accretion Disc Self-Gravity Limit,"
Abstract:  Accretion disc theory predicts that an AGN disc becomes self-gravitating and
breaks up into stars at an outer radius $R_{\rm sg}$ ~ 12 light-days, with
effectively no free parameter. We present evidence that the longer observed AGN
light echoes are all close to 12d in the AGN rest frames. These observations
give a stringent test of AGN disc theory. Further monitoring should offer
insight into the formation angular momentum of the gas forming the disc. For
distant AGN, observed lags significantly longer than 12d give lower limits on
their redshifts.

    ",https://arxiv.org/pdf/2201.08375
"Title:Stellar masses, sizes, and radial profiles for 465 nearby early-type galaxies: an extension to the Spitzer Survey of Stellar Structure in Galaxies (S$^{4}$G)","
Abstract:  The Spitzer Survey of Stellar Structure in Galaxies (S$^{4}$G) is a detailed
study of over 2300 nearby galaxies in the near-infrared (NIR), which has been
critical to our understanding of the detailed structures of nearby galaxies.
Because the sample galaxies were selected only using radio-derived velocities,
however, the survey favored late-type disk galaxies over lenticulars and
ellipticals. A follow-up Spitzer survey was conducted to rectify this bias,
adding 465 early-type galaxies (ETGs) to the original sample, to be analyzed in
a manner consistent with the initial survey. We present the data release of
this ETG extension, up to the third data processing pipeline (P3): surface
photometry. We produce curves of growth and radial surface brightness profiles
(with and without inclination corrections) using reduced and masked Spitzer
IRAC 3.6$\mu$m and 4.5$\mu$m images produced through Pipelines 1 and 2,
respectively. From these profiles, we derive the following integrated
quantities: total magnitudes, stellar masses, concentration parameters, and
galaxy size metrics. We showcase NIR scaling relations for ETGs among these
quantities. We examine general trends across the whole S$^{4}$G and ETG
extension among our derived parameters, highlighting differences between ETGs
and late-type galaxies (LTGs). ETGs are, on average, more massive and more
concentrated than LTGs, and also show subtle distinctions among ETG
morphological sub-types. We also derive the following scaling relations and
compare with previous results in visible light: mass--size (both half-light and
isophotal), mass--concentration, mass--surface brightness (central, effective,
and within 1 kpc), and mass--color. We find good agreement with previous works,
though some relations (e.g., mass--central surface brightness) will require
more careful multi-component decompositions to be fully understood.

    ",https://arxiv.org/pdf/2201.08381
Title:Oxygen-enhanced extremely metal-poor DLAs: A signpost of the first stars?,"
Abstract:  We present precise abundance determinations of two near-pristine damped
Ly$\alpha$ systems (DLAs) to assess the nature of the [O/Fe] ratio at [Fe/H] <
-3 (i.e. <1/1000 of the solar metallicity). Prior observations indicate that
the [O/Fe] ratio is consistent with a constant value, [O/Fe] ~ +0.4, when -3 <
[Fe/H] < -2, but this ratio may increase when [Fe/H] < -3. In this paper, we
test this picture by reporting new, high-precision [O/Fe] abundances in two of
the most metal-poor DLAs currently known. We derive values of [O/Fe] = +0.50
+/- 0.10 and [O/Fe] = +0.62 +/- 0.05 for these two z ~ 3 near-pristine gas
clouds. These results strengthen the idea that the [O/Fe] abundances of the
most metal-poor DLAs are elevated compared to DLAs with [Fe/H] > -3. We compare
the observed abundance pattern of the latter system to the nucleosynthetic
yields of Population III supernovae (SNe), and find that the enrichment can be
described by a (19-25) M$_{\odot}$ Population III SN that underwent a
(0.9-2.4)$\times 10^{51}$ erg explosion. These high-precision measurements
showcase the behaviour of [O/Fe] in the most metal-poor environments. Future
high-precision measurements in new systems will contribute to a firm detection
of the relationship between [O/Fe] and [Fe/H]. These data will reveal whether
we are witnessing a chemical signature of enrichment from Population III stars
and allow us to rule out contamination from Population II stars.

    ",https://arxiv.org/pdf/2201.08394
Title:Black hole triggered star formation in the dwarf galaxy Henize 2-10,"
Abstract:  Black hole driven outflows have been observed in some dwarf galaxies with
active galactic nuclei (1), and likely play a role in heating and expelling gas
(thereby suppressing star formation), as they do in larger galaxies (2). The
extent to which black hole outflows can trigger star formation in dwarf
galaxies is unclear, because work in this area has hitherto focused on massive
galaxies and the observational evidence is scarce (3,4,5). Henize 2-10 is a
dwarf starburst galaxy previously reported to have a central massive black hole
(6,7,8,9), though that interpretation has been disputed since some aspects of
the observational evidence are also consistent with a supernova remnant
(10,11). At a distance of ~9 Mpc, it presents an opportunity to resolve the
central region and determine if there is evidence for a black hole outflow
impacting star formation. Here we report optical observations of Henize 2-10
with a linear resolution of a few parsecs. We find a ~150 pc long ionized
filament connecting the region of the black hole with a site of recent star
formation. Spectroscopy reveals a sinusoid-like position-velocity structure
that is well described by a simple precessing bipolar outflow. We conclude that
this black hole outflow triggered the star formation.

    ",https://arxiv.org/pdf/2201.08396
Title:Tidal disruption events in post-starburst galaxies: the importance of a complete stellar mass function,"
Abstract:  A tidal disruption event (TDE) occurs when a star is destroyed by the strong
tidal shear of a massive black hole (MBH). The accumulation of TDE observations
over the last years has revealed that post-starburst galaxies are significantly
overrepresented in the sample of TDE hosts. Here we address the post-starburst
preference by investigating the decline of TDE rates in a Milky-Way like
nuclear stellar cluster featuring either a monochromatic (1 M$\odot$) or a
complete, evolved stellar mass function. In the former case, the decline of TDE
rates with time is very mild, and generally up to a factor of a few in 10 Gyr.
Conversely, if a complete mass function is considered, a strong TDE burst over
the first 0.1-1 Gyr is followed by a considerable rate drop, by at least an
order of magnitude over 10 Gyr. The decline starts after a mass segregation
time-scale, and it is more pronounced assuming a more top-heavy initial mass
function and/or an initially denser nucleus. Our results thus suggest that the
post-starburst preference can be accounted for in realistic systems featuring a
complete stellar mass function, even in moderately dense galactic nuclei.
Overall, our findings support the idea that starbursting galactic nuclei are
characterized by a top-heavy initial mass function; we speculate that
accounting for this can reconcile the discrepancy between observed and
theoretically predicted TDE rates even in quiescent galaxies.

    ",https://arxiv.org/pdf/2201.08397
